81
55
79
99
86
53
107
79
74
48
47
53
85
48
105
64
69
76
62
82
91
101
72
115
89
99
93
43
56
67
90
96
74
92
64
72
77
62
75
52
68
82
85
92
58
53
63
48
83
106
80
82
56
68
99
104
71
99
95
80
77
68
103
85
65
99
64
100
78
97
79
79
72
91
65
