fecha,min
1953-01-11,0.0
1954-02-01,0.0
1954-02-02,0.0
1954-02-04,-3.8
1954-02-06,-0.2
1957-01-17,0.0
1970-12-25,-0.2
1979-12-22,-0.8
1980-12-02,0.0
1981-01-12,-1.8
1983-02-11,-1.6
1983-02-13,-1.0
1985-01-16,-2.6
1992-01-25,-0.2
1993-03-02,-1.2
2005-01-27,-0.2
2012-02-09,0.0
