fecha,min
1963-12-24,-2.4
1963-12-29,-0.6
1964-01-11,-2.2
1964-01-12,-1.6
1964-01-13,-0.6
1964-01-23,-0.4
1964-02-07,-4.4
1964-02-08,-3.6
1964-02-09,-3.4
1964-02-12,-1.2
1964-03-07,0
1964-03-08,-0.6
1964-03-09,-1.4
1964-03-10,-1
1964-04-08,-0.8
1964-11-05,-1
1964-12-16,0
1964-12-17,-1.8
1965-01-06,-0.8
1965-01-15,-0.6
1965-01-24,-1
1965-01-25,-0.4
1965-01-26,-1
1965-01-27,-0.6
1965-02-04,-0.4
1965-02-08,-2
1965-02-16,0
1965-02-18,0
1965-02-25,-0.4
1965-03-03,-0.6
1965-03-09,-1
1965-04-23,-0.2
1965-11-23,-0.4
1965-11-24,-1.2
1966-01-14,-0.6
1966-01-16,-2.2
1966-01-17,-2.4
1966-03-11,-0.4
1966-03-15,-0.6
1966-03-16,-1
1966-03-17,-0.4
1966-03-21,0
1966-11-12,-0.8
1966-11-14,0
1967-01-08,-0.2
1967-01-10,-1.4
1967-01-11,-1.8
1967-01-14,-1.6
1967-01-15,0
1967-01-16,-0.3
1967-01-17,-1.4
1967-02-07,-0.8
1967-02-10,-1.8
1967-02-11,-2.2
1967-04-02,-0.2
1967-12-06,-1.4
1967-12-10,-0.6
1967-12-11,-1.6
1967-12-12,-2.6
1968-01-10,-1.6
1968-01-11,-3
1968-02-29,-0.4
1968-04-09,0
1969-01-01,-3.4
1969-01-02,-0.8
1969-01-05,-0.2
1969-02-06,-2.4
1969-02-07,-4.2
1969-02-08,-1.2
1969-02-09,-5.4
1969-02-10,-4
1969-02-11,-1
1969-02-16,-1.2
1969-02-28,-0.2
1969-11-20,0
1969-11-30,0
1969-12-10,-0.6
1969-12-11,-1.6
1969-12-13,-0.6
1969-12-14,-0.6
1970-01-06,-1
1970-01-07,-2.6
1970-02-28,-0.5
1970-03-09,0
1970-03-10,-1.4
1970-03-11,-0.4
1970-03-12,-1.6
1970-03-13,-0.6
1970-03-29,-0.2
1970-04-06,0
1970-12-16,-1.4
1970-12-17,-2.6
1970-12-18,-3
1970-12-19,-3.8
1970-12-20,-2.6
1970-12-21,-1
1970-12-22,-0.8
1970-12-23,-0.4
1970-12-27,-1.6
1970-12-28,-1
1970-12-29,-3.6
1970-12-31,-2.6
1971-01-01,-3.8
1971-01-02,-4.4
1971-01-03,-3.8
1971-01-04,-4.6
1971-02-03,-1.6
1971-02-04,-2.6
1971-02-13,-0.4
1971-02-23,-0.2
1971-02-24,-1.4
1971-02-25,-1.6
1971-02-26,-1.4
1971-02-27,-0.6
1971-03-01,-0.6
1971-03-01,-0.6
1971-03-02,-0.8
1971-03-05,-2
1971-03-06,-1.4
1971-03-07,-1
1971-03-08,-2
1971-03-09,-2.8
1971-03-12,-1.6
1971-03-13,-0.6
1971-03-28,0
1971-12-12,-2
1971-12-15,0
1971-12-29,0
1972-01-01,-1.2
1972-01-04,-0.2
1972-01-23,-1.8
1972-01-24,-1.8
1972-11-27,-1.8
1973-01-04,-0.8
1973-02-04,-0.2
1973-02-05,-2.6
1973-02-07,-0.4
1973-02-08,-0.4
1973-02-18,-0.2
1973-02-28,-0.2
1973-03-03,-1
1973-03-08,-1.2
1973-03-09,-2.2
1973-03-10,-1.8
1973-03-11,-2.8
1973-03-12,-1.6
1973-03-13,-0.6
1973-03-18,-1.2
1973-03-19,-1
1973-03-20,0
1973-11-08,-0.6
1973-11-09,-0.4
1973-11-27,-1
1973-12-03,-1
1973-12-10,-1.4
1973-12-30,-0.6
1974-01-20,-1.2
1974-01-21,-0.4
1974-03-05,0
1974-03-07,-1.8
1974-03-08,-1.4
1974-03-09,-0.6
1974-12-15,-0.6
1974-12-31,0
1975-01-01,-2.6
1975-01-02,-1.6
1975-01-03,-2.4
1975-01-05,-1
1975-02-02,-1.4
1975-02-03,-0.8
1975-03-22,-0.6
1975-04-05,-0.2
1975-11-23,-1.2
1975-12-22,-0.8
1975-12-23,-3.4
1975-12-24,-3.8
1975-12-30,-1.6
1976-01-01,-1
1976-01-02,-1.4
1976-01-03,-2
1976-01-06,-1.2
1976-01-07,-1.2
1976-01-09,-1.4
1976-01-16,-1.8
1976-01-17,-3.2
1976-01-26,-0.2
1976-02-16,-0.2
1976-02-17,-1.2
1976-03-09,-1
1976-03-10,-2
1976-03-11,-1.2
1976-04-10,0
1976-04-11,-0.2
1976-11-25,-2.2
1976-11-26,-0.8
1976-12-12,-0.2
1976-12-13,-0.4
1976-12-27,-3.2
1976-12-29,-0.2
1977-01-04,-0.6
1977-01-09,-0.2
1977-01-10,-2.2
1977-01-16,0
1977-11-27,-1
1977-11-28,-2
1977-12-30,-0.8
1978-02-12,-0.6
1978-12-20,-0.8
1978-12-21,-1.4
1978-12-22,-0.2
1979-02-16,-0.4
1979-02-27,-0.2
1979-11-23,0
1980-01-07,-0.2
1980-01-13,0
1980-01-14,-2.2
1980-01-15,-2.2
1980-01-16,-3.6
1980-12-02,-0.6
1980-12-07,-0.2
1980-12-08,-3.8
1980-12-09,-2.8
1980-12-29,-2.2
1980-12-30,-3
1980-12-31,-2.8
1981-01-08,-0.8
1981-01-09,-2.2
1981-01-10,-1
1981-01-27,-1.4
1981-02-11,-0.4
1981-02-12,-2.2
1982-03-25,0
1982-12-31,0
1983-01-09,0
1983-01-10,-1.6
1983-01-20,-1.8
1983-01-21,-3.2
1983-01-22,-0.2
1983-02-03,-0.4
1983-02-09,-0.2
1983-02-10,-0.8
1983-02-11,-1.4
1983-02-12,-1.2
1983-02-13,-2.8
1983-02-15,-1.4
1983-02-16,-2.8
1983-02-17,-2.2
1983-12-05,0
1983-12-06,-0.6
1983-12-08,-1.8
1983-12-09,-0.8
1984-01-10,-0.2
1984-01-11,-1
1984-02-11,-1.2
1984-02-12,-0.2
1984-02-15,-2.2
1984-02-16,-2.4
1984-02-17,-2.4
1984-02-27,-0.4
1984-03-05,0
1984-03-06,-1.2
1984-03-07,-1
1984-03-11,-2.6
1984-12-29,0
1985-01-03,-1.4
1985-01-04,-1.4
1985-01-05,-1.4
1985-01-06,-5
1985-01-07,-5
1985-01-08,-5.8
1985-01-09,-6.6
1985-01-11,-3.2
1985-01-12,-3.6
1985-01-13,-0.2
1985-01-14,-1.4
1985-01-15,-2
1985-01-16,-5.8
1985-02-20,-1.4
1985-02-21,-0.6
1985-02-22,-0.6
1985-02-23,-0.6
1985-11-14,-0.8
1985-11-15,0
1985-11-27,-0.3
1985-11-28,-0.8
1985-12-30,-3
1985-12-31,-2.7
1986-02-09,-2.9
1986-02-10,-3.8
1986-02-11,-4.2
1986-02-12,-1.4
1986-03-09,-0.6
1986-12-30,0
1987-01-04,-0.5
1987-01-05,-1.6
1987-01-07,-0.5
1987-01-08,-2.5
1987-01-13,-0.3
1987-01-14,0
1987-01-21,-0.5
1987-01-22,-1.9
1987-01-23,-0.3
1987-03-15,-0.9
1987-03-16,-1.8
1988-02-20,-0.6
1988-03-02,-1
1988-03-03,-2
1988-11-21,-0.7
1988-11-22,-4
1988-11-23,-6.2
1988-11-24,-4.3
1988-11-25,-3
1988-11-27,-0.8
1988-11-28,-0.8
1988-12-18,-0.6
1988-12-30,0
1988-12-31,-2.5
1989-01-01,-2
1989-01-02,-1.8
1989-01-03,-2.6
1989-01-09,-0.3
1989-01-23,-2
1989-01-29,-0.6
1989-01-30,-1.8
1989-02-16,-0.5
1990-01-19,0
1990-01-20,-0.4
1990-01-22,-0.6
1990-03-03,-1
1990-03-04,-2.7
1990-12-02,-1.2
1990-12-03,-1
1990-12-04,-0.4
1990-12-06,-0.4
1990-12-07,-1.3
1990-12-15,-1.4
1990-12-16,-2.3
1990-12-17,-0.8
1990-12-18,-1.4
1990-12-20,-1.8
1990-12-21,-4.2
1990-12-22,-2.8
1990-12-23,-1.4
1991-01-21,-1.2
1991-01-24,-0.5
1991-01-25,-1
1991-01-29,-1
1991-02-11,-1
1991-02-12,-1.5
1991-02-13,-2
1991-02-14,-2.5
1991-02-15,-3.2
1991-04-22,-1.2
1991-11-24,-0.5
1991-12-25,-1.2
1991-12-26,-2.6
1991-12-27,-3.2
1991-12-29,-2.5
1991-12-30,-0.3
1991-12-31,-1.8
1992-01-04,-0.2
1992-01-05,-0.8
1992-01-14,-0.4
1992-01-15,-0.6
1992-01-22,-0.7
1992-01-23,-0.7
1992-01-28,-0.5
1992-01-29,-3
1992-01-31,-0.8
1992-02-01,-0.7
1992-02-02,-1.2
1992-02-03,-2
1992-02-18,-0.8
1992-02-20,-1.1
1992-02-21,-1.2
1992-02-22,-2.1
1992-12-31,-1.7
1993-01-24,-0.2
1993-02-21,-0.5
1993-02-24,-2.7
1993-02-25,-5.7
1993-02-26,-1.3
1993-03-05,0
1993-03-06,-1.6
1993-03-07,-1.1
1993-03-27,-1.6
1993-11-16,-0.5
1993-11-17,-0.3
1994-01-18,-1.8
1994-01-19,-4
1995-01-13,-1.1
1995-01-14,-1.5
1995-01-15,-2.8
1995-01-16,-0.8
1995-02-28,-1
1995-03-01,-0.7
1995-03-01,-0.7
1995-03-31,-0.5
1995-12-15,-0.3
1996-02-24,0
1996-03-06,0
1996-03-07,-1.6
1996-04-04,-0.4
1996-12-26,-1.4
1996-12-27,-2.4
1996-12-28,-2.8
1996-12-29,0
1996-12-30,-0.6
1996-12-31,-1
1997-01-02,-0.2
1997-12-04,0
1997-12-06,-1
1997-12-16,0
1998-01-21,-0.6
1998-01-22,-1.2
1998-01-23,-2.5
1998-01-25,0
1998-01-26,-2.7
1998-02-06,-1.4
1998-11-20,-0.2
1998-11-21,-1.7
1998-11-22,-3.2
1998-12-22,-0.5
1998-12-23,-0.5
1999-01-31,-3
1999-02-01,-0.1
1999-02-10,-0.4
1999-02-12,-0.1
1999-02-13,-2.5
1999-02-14,-2.3
1999-03-01,0
1999-03-01,0
1999-11-21,-0.6
1999-12-07,-0.2
1999-12-17,0
1999-12-21,-1.7
2000-01-10,-1
2000-01-11,-3
2000-01-12,-3.8
2000-01-13,-1.2
2000-01-16,0
2000-01-25,-3.2
2000-01-26,-4.5
2000-02-21,-0.6
2001-02-22,-0.1
2001-02-26,-0.2
2001-12-12,-1
2001-12-14,-1.7
2001-12-15,-2.7
2001-12-18,-2.8
2001-12-19,-1
2001-12-20,-0.9
2001-12-21,-1.8
2001-12-22,-3
2001-12-23,-2.4
2001-12-24,-3.8
2001-12-25,-6
2001-12-29,0
2003-01-13,-1.1
2003-01-14,-2.3
2003-01-15,-0.6
2003-01-25,-0.3
2003-02-16,-0.6
2003-02-18,-2.2
2004-03-03,0
2004-03-10,-0.4
2004-03-11,-0.4
2005-02-05,-0.6
2005-02-23,-1.2
2005-03-01,-3.9
2005-03-01,-3.9
2005-03-02,-2.4
2005-03-09,-1
2005-03-13,-0.4
2005-12-19,0
2005-12-20,-1.5
2005-12-21,-0.4
2005-12-22,-1.6
2005-12-23,-2.6
2005-12-24,-3.4
2005-12-25,-3.3
2005-12-28,0
2006-01-24,-0.1
2006-01-26,-0.2
2006-01-28,-1.2
2006-01-29,-2.9
2006-02-08,-1.2
2006-02-09,-0.8
2006-02-11,-0.1
2006-12-14,-0.3
2006-12-23,-0.7
2006-12-24,-0.7
2006-12-26,-1.3
2007-01-26,-0.4
2007-01-27,-3
2007-01-29,-1
2007-11-16,-1
2007-11-17,-2.7
2007-11-18,-1.9
2007-12-13,-1.6
2007-12-14,-0.4
2007-12-16,-0.8
2007-12-17,-1.3
2007-12-28,-0.1
2008-01-01,-1.1
2008-12-23,-0.6
2008-12-24,-0.3
2008-12-25,0
2009-01-09,0
2009-01-11,-0.3
2009-01-12,-0.6
2009-02-15,0
2009-02-16,-1.1
2009-02-17,-0.6
2009-12-16,-0.1
2009-12-19,0
2010-01-10,0
2010-01-11,-0.6
2010-03-08,-0.1
2010-11-29,-0.9
2010-12-04,0
2010-12-16,-2.7
2010-12-26,-3
2010-12-27,-1.7
2011-01-22,-0.1
2011-01-24,-1.7
2011-12-26,-0.3
2012-02-04,-1.1
2012-02-10,-1.8
2012-02-11,-3
2012-02-13,0
2012-02-21,-0.7
2012-02-22,-1.8
2012-12-02,0
2012-12-11,0
2012-12-12,-1
2013-02-27,-0.4
2013-11-28,-0.2
2014-12-29,-1.5
2014-12-30,-2.2
2014-12-31,-2.1
2015-01-01,-1.3
2015-01-02,-0.9
2015-01-24,0
2015-02-04,-0.1
2015-02-06,0
2015-02-09,-0.4
2015-02-10,-1.1
2016-02-16,-0.1
2016-02-17,-1.8
2016-12-31,-0.8
2017-01-01,-1.5
2017-01-03,-0.1
2017-01-04,-1.6
2017-01-05,-1.3
2017-01-06,-3.3
2017-01-07,-4.1
2017-01-08,-3
2017-01-18,-1.5
2017-01-19,-2.1
2017-01-20,-3.6
2017-01-21,-1.1
2017-01-24,-0.3
2017-01-25,-2.2
2017-01-26,-1.7
2017-12-06,-0.2
2018-02-09,-0.5
2018-02-12,-0.2
2018-02-13,-0.6
2018-02-23,-0.1
2018-02-25,-1.1
2018-02-26,-0.6
2018-02-27,-3.5
2018-02-28,-2.7
2019-01-03,-0.6
2019-01-04,-0.9
2019-01-05,-2.3
2019-01-06,-1
2021-01-07,-1.6
2021-01-08,-0.3
2022-01-15,0
2022-01-16,0
2022-01-17,-0.3
2022-01-18,-1.2
2022-01-22,-0.6
2022-01-23,-2.2
2022-01-27,-0.6
