fecha,min
1952-01-23,0
1954-01-04,0
1954-02-01,-1
1954-02-02,-2
1954-02-03,-3.5
1954-02-04,-4.4
1954-02-05,-1.6
1954-02-06,-2.6
1954-02-07,-0.8
1956-01-10,-0.3
1956-02-04,-2.8
1956-02-05,-0.8
1956-02-11,-3.5
1956-02-12,-3.6
1956-02-13,-2.4
1956-02-14,-3.6
1957-01-17,-0.8
1957-01-19,-1.2
1960-01-12,0
1962-12-25,-0.5
1967-12-13,0
1970-12-25,-0.2
1971-01-02,-0.8
1976-01-27,0
1985-01-12,-0.2
1985-01-16,-1.6
1986-02-02,-0.2
1986-12-25,-0.6
1987-01-17,-0.2
1987-01-18,0
1988-12-16,-0.2
1992-01-21,-0.6
1992-01-22,0
1992-01-23,-0.6
1992-01-24,-2.6
1992-01-25,-1
1992-02-05,-0.6
1993-01-04,-1
1993-03-02,-1.2
1994-02-13,-0.3
1994-12-24,-1.4
1994-12-25,-0.6
1994-12-26,-1.6
1994-12-27,-1.2
1995-01-14,0
1996-02-23,-0.2
1998-12-06,-0.2
1998-12-07,0
1998-12-08,0
1999-02-03,-0.1
2003-01-11,-0.2
2003-01-15,0
2003-02-01,0
2004-01-20,0
2004-12-28,-1.4
2005-01-26,-1.8
2005-01-27,-1
2005-01-28,-3.2
2005-01-29,-1.6
2005-01-30,-1.6
2005-01-31,-0.8
2005-02-01,-1.8
2005-02-15,0
2005-02-19,-0.2
2007-01-26,0
2007-01-27,0
2007-12-16,0
2009-01-09,-2.2
2009-01-10,-1
2009-12-15,-2.2
2009-12-20,-0.4
2012-02-03,-2.2
2012-02-04,-0.9
2012-02-05,-1.6
2012-02-09,-0.5
2012-02-10,-0.7
2012-02-11,-0.4
2012-02-12,-1.6
2012-02-13,-0.1
2012-02-14,-0.8
2017-01-25,0
2018-02-07,-1.7
2018-02-23,-0.3
2021-01-03,-0.7
2021-01-13,0
2021-01-14,-0.6
2021-01-15,0
