fecha,min
1960-02-09,-1
1961-01-16,0
1961-01-17,0
1961-01-18,0
1961-02-10,0
1961-03-02,-1
1961-03-04,0
1961-03-05,0
1961-03-23,0
1961-03-26,0
1961-12-16,-2
1961-12-17,-2
1961-12-18,-3
1961-12-19,-5
1961-12-20,-5
1961-12-21,-4
1962-01-08,0
1962-01-31,-1.6
1962-02-19,0
1962-02-24,0
1962-02-25,0
1962-03-15,0
1962-03-16,-1
1962-03-17,-1
1962-03-18,-2
1962-11-30,-2
1962-12-01,-2
1962-12-02,-3.6
1962-12-03,-4.6
1962-12-04,-5
1962-12-05,-3
1962-12-06,-3
1962-12-07,-2.4
1962-12-08,-2
1962-12-09,0
1962-12-24,-1.6
1962-12-25,-5
1962-12-26,0
1962-12-27,-2
1962-12-28,-4
1963-01-14,-1
1963-01-15,-2.4
1963-01-16,-4.6
1963-01-17,-3
1963-01-23,0
1963-01-24,-1
1963-01-25,-1
1963-01-26,-4
1963-01-27,-2.6
1963-01-28,-2
1963-01-29,0
1963-02-02,-1
1963-02-03,-4
1963-02-04,-3
1963-02-05,-4.6
1963-02-25,-1
1963-02-26,-2
1963-12-16,0
1963-12-17,-1
1963-12-21,-2
1963-12-23,-2
1963-12-24,-5
1963-12-28,0
1964-01-02,-2
1964-01-04,-1.6
1964-01-05,-2
1964-01-09,-3
1964-01-11,-2.6
1964-01-12,-1.4
1964-01-23,-1
1964-02-03,0
1964-02-07,-2.2
1964-02-08,0
1964-02-09,-1
1964-02-12,-1.6
1964-03-08,0
1964-03-09,0
1964-03-10,0
1964-11-19,0
1964-12-07,0
1964-12-13,0
1964-12-17,0
1965-01-10,-1
1965-01-24,0
1965-01-25,0
1965-01-26,-1
1965-02-19,-1
1965-02-21,0
1965-02-25,-0.5
1965-03-07,0
1965-03-08,0
1965-03-09,-3
1965-03-27,0
1965-11-24,-1.2
1966-01-06,0
1966-01-07,0
1966-03-07,0
1966-03-08,0
1966-03-18,-1
1966-12-26,0
1967-01-10,0
1967-01-16,-2.4
1967-01-17,-3
1967-01-18,-1
1967-02-07,-1
1967-02-11,-3
1967-03-24,0
1967-11-19,0
