fecha,min
1952-01-28,-0.1
1953-02-16,-0.5
1954-01-09,0.0
1954-01-13,-0.2
1954-02-01,-2.0
1954-02-02,-4.2
1954-02-03,-3.4
1954-02-05,-0.2
1954-02-06,-1.2
1956-02-03,-3.0
1956-02-04,-4.2
1956-02-05,-2.2
1956-02-06,-3.1
1956-02-09,0.0
1956-02-10,-2.6
1956-02-11,-7.2
1956-02-12,-6.0
1956-02-13,-3.7
1956-02-14,0.0
1956-02-19,0.0
1956-02-20,-0.3
1957-01-15,0.0
1957-01-17,-0.6
1957-01-18,-0.1
1958-01-24,-0.5
1960-01-11,0.0
1962-02-01,0.0
1962-12-24,-1.4
1962-12-25,-2.8
1962-12-26,-1.8
1963-02-05,-0.6
1964-12-31,-0.6
1965-02-11,-0.4
1965-02-20,-1.0
1965-11-25,-0.8
1967-12-12,-0.8
1970-12-25,-0.2
1971-01-01,-0.2
1971-01-02,-2.0
1971-01-03,-2.4
1980-12-02,-0.4
1983-02-11,0.0
1983-02-13,-0.6
1983-02-14,-1.2
1985-01-07,-1.4
1985-01-09,-1.6
1985-01-12,0.0
1985-01-14,-1.4
1985-01-15,-2.6
1985-01-16,-1.6
1999-02-02,-0.5
2005-01-27,-1.3
2005-01-28,-1.6
2006-01-29,-0.6
2009-12-20,-0.3
2011-01-22,-0.2
2011-01-23,-0.2
2011-01-24,-0.4
2012-02-12,0.0
