fecha,min
1952-11-21,-1
1953-01-06,0
1953-01-09,0
1953-01-10,0
1953-02-16,0
1953-02-20,0
1954-01-02,-1
1954-01-04,-2
1954-01-05,-1
1954-01-06,-1
1954-01-07,-3
1954-01-08,0
1954-01-09,0
1954-01-10,-1
1954-01-11,-1
1954-01-12,-1.2
1954-01-13,-1.6
1954-01-14,-1
1954-02-01,-2.2
1954-02-02,-3.2
1954-02-03,0
1954-02-04,-2
1954-02-05,-1
1954-02-06,-2.4
1954-02-07,-2.8
1955-03-11,0
1956-01-11,0
1956-02-04,-0.8
1956-02-05,-0.6
1956-02-11,-3.4
1956-02-12,-3
1956-02-13,-5
1956-02-14,-3
1956-02-19,-1
1956-02-21,0
1956-12-03,-2
1956-12-04,-2
1956-12-05,-2
1956-12-06,-2
1956-12-07,-1
1956-12-08,-1
1956-12-12,-1
1956-12-13,-1
1956-12-14,0
1956-12-16,-1
1956-12-17,-1
1957-01-16,-4
1957-01-17,-2
1957-01-19,0
1957-01-20,-0.5
1957-12-15,-1
1957-12-16,0
1957-12-17,0
1957-12-18,-1.5
1957-12-20,0
1957-12-28,0
1957-12-29,-0.5
1957-12-30,-1.8
1957-12-31,-1
1958-01-14,-1
1958-01-15,-2.2
1958-01-16,-2.4
1958-01-18,-2
1958-01-19,-2
1958-01-20,0
1958-01-22,-4
1958-02-27,-1.2
1958-02-28,0
1958-03-01,-1
1958-03-01,-1
1958-03-10,-1
1958-03-12,-1
1958-04-14,-0.5
1958-04-15,-2
1960-01-12,-1
1960-01-13,-1
1960-01-17,-1.2
1960-01-18,-1
1961-01-14,-0.4
1962-12-15,0
1962-12-25,-2.4
1963-01-30,0
1964-12-27,-0.6
1964-12-30,0
1965-02-20,-1.6
1966-12-23,0
1966-12-24,-0.6
1966-12-25,-0.6
1967-01-07,0
1967-01-08,-3
1967-01-12,0
1967-11-09,0
1967-12-12,-1
1967-12-13,-1.6
1967-12-14,-0.8
1967-12-18,-0.8
1967-12-19,-0.4
1968-01-12,-1.2
1968-01-14,-0.4
1968-01-27,-0.2
1968-01-28,0
1968-02-05,-1.8
1968-12-30,0
1969-01-04,-1
1969-02-13,0
1969-12-02,-0.2
1969-12-28,0
1970-12-09,-0.4
1970-12-16,-0.4
1970-12-17,-1
1970-12-19,0
1970-12-23,0
1970-12-24,-1.8
1970-12-25,-2.6
1971-11-13,-0.4
1972-01-24,-2
1972-01-25,0
1975-01-08,-0.4
1975-01-09,-0.4
1975-11-19,-0.2
1976-01-26,-2.8
1976-01-27,-4.2
1976-01-28,-2
1977-11-25,0
1977-11-26,0
1978-01-13,0
1978-01-14,-0.6
1978-01-15,-2
1978-02-13,0
1978-02-14,0
1979-02-17,0
1979-12-21,-0.8
1979-12-22,-5.4
1980-01-18,0
1980-12-02,0
1980-12-03,-2.4
1980-12-05,-0.8
1980-12-06,-2
1980-12-07,-0.6
1980-12-17,-1
1981-01-01,-0.6
1981-01-03,-0.2
1981-01-11,0
1981-01-12,-3
1981-01-13,-3
1981-01-15,-2.4
1981-02-02,0
1981-02-21,-1.4
1983-01-27,-0.2
