0
0
0
0
0
0
0
0
0
0
28
24
37
43
43
45
30
40
31
41
33
47
18
49
28
23
46
19
20
25
50
33
8
18
0
64
59
42
58
30
42
64
49
49
36
37
25
22
45
50
40
42
19
33
37
78
47
43
38
26
50
30
61
46
14
38
21
49
32
26
15
25
33
45
15
25
5
