fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1982-12-01,Diciembre,1,-1,-0.8,1982,1980
1980-12-02,Diciembre,2,-4.4,-1.4,1980,2013
1980-12-03,Diciembre,3,-2.4,-1.1,1980,2010
2010-12-04,Diciembre,4,-2.4,-2,2010,1980
1962-12-05,Diciembre,5,-2.8,-1.8,1962,1956
1980-12-06,Diciembre,6,-2,-1.1,1980,1957
1962-12-07,Diciembre,7,-3.8,-2.2,1962,1950
1962-12-08,Diciembre,8,-4.2,-2.2,1962,1999
1962-12-09,Diciembre,9,-4.1,-2.5,1962,1956
1962-12-10,Diciembre,10,-3.4,-2,1962,1952
1956-12-11,Diciembre,11,-2.6,-2.2,1956,1967
1956-12-12,Diciembre,12,-2.3,-1.3,1956,1967
1967-12-13,Diciembre,13,-3.7,-1.8,1967,1969
2001-12-14,Diciembre,14,-2.4,-1.8,2001,1969
2001-12-15,Diciembre,15,-5.5,-2.6,2001,2009
2001-12-16,Diciembre,16,-4.2,-4,2001,1963
2001-12-17,Diciembre,17,-3.6,-3.6,2001,2010
1957-12-18,Diciembre,18,-2.4,-1.4,1957,2010
1967-12-19,Diciembre,19,-3,-1.8,1967,2009
2009-12-20,Diciembre,20,-5,-1.8,2009,1981
1961-12-21,Diciembre,21,-3,-2.2,1961,2009
1978-12-22,Diciembre,22,-3,-3,1978,1979
1956-12-23,Diciembre,23,-4.8,-2,1956,1963
1962-12-24,Diciembre,24,-4.2,-3.8,1962,1956
1962-12-25,Diciembre,25,-8.2,-4.8,1962,1970
1962-12-26,Diciembre,26,-9.2,-3.4,1962,2001
1970-12-27,Diciembre,27,-3.8,-3.2,1970,1962
1950-12-28,Diciembre,28,-2.6,-2,1950,1994
1950-12-29,Diciembre,29,-3.3,-2.5,1950,1968
1950-12-30,Diciembre,30,-3.1,-2.4,1950,1970
1950-12-31,Diciembre,31,-2.5,-2.4,1950,2016
1971-01-01,Enero,1,-4.6,-2.2,1971,1969
1971-01-02,Enero,2,-4.2,-3.3,1971,1954
1971-01-03,Enero,3,-6.5,-3.4,1971,1954
1971-01-04,Enero,4,-5.8,-3.1,1971,1993
1965-01-05,Enero,5,-3.6,-3,1965,1971
1953-01-06,Enero,6,-2.5,-2.2,1953,2021
1985-01-07,Enero,7,-5,-2.1,1985,2009
1985-01-08,Enero,8,-3.7,-3.5,1985,2009
1985-01-09,Enero,9,-7,-2.6,1985,1954
1985-01-10,Enero,10,-5,-4,1985,2009
1960-01-11,Enero,11,-5,-4.8,1960,1968
2021-01-12,Enero,12,-7.4,-5,2021,1960
1985-01-13,Enero,13,-7.4,-7.2,1985,2021
2021-01-14,Enero,14,-5.3,-4.3,2021,1987
1985-01-15,Enero,15,-5.6,-4.5,1985,2021
1985-01-16,Enero,16,-3.8,-3.4,1985,1957
1957-01-17,Enero,17,-7,-3.7,1957,2021
1957-01-18,Enero,18,-5.2,-3,1957,2017
2017-01-19,Enero,19,-2.8,-2,2017,1957
1950-01-20,Enero,20,-2.5,-2.4,1950,1992
1953-01-21,Enero,21,-1.8,-1.5,1953,1957
1958-01-22,Enero,22,-3.4,-2.7,1958,1952
1952-01-23,Enero,23,-3.5,-3,1952,2011
1958-01-24,Enero,24,-3.6,-3.4,1958,2011
1951-01-25,Enero,25,-2.5,-2.1,1951,1950
2005-01-26,Enero,26,-3.8,-1.4,2005,1976
2005-01-27,Enero,27,-6.1,-2,2005,1952
1952-01-28,Enero,28,-6.4,-5.5,1952,2005
1952-01-29,Enero,29,-4.8,-2,1952,2006
1951-01-30,Enero,30,-4,-1.7,1951,1952
1954-01-31,Enero,31,-5.2,-2.4,1954,1963
1954-02-01,Febrero,1,-7,-3.4,1954,1999
1954-02-02,Febrero,2,-5.7,-4.9,1954,1963
1954-02-03,Febrero,3,-6.2,-5,1954,1956
1956-02-04,Febrero,4,-6,-4.8,1956,1954
1963-02-05,Febrero,5,-8.6,-6.4,1963,1956
1994-02-06,Febrero,6,-2.7,-2.6,1994,1956
1954-02-07,Febrero,7,-3.9,-1.6,1954,2018
2012-02-08,Febrero,8,-2.3,-1.7,2012,2015
1983-02-09,Febrero,9,-3.4,-2.4,1983,1986
1956-02-10,Febrero,10,-5.9,-4.4,1956,1983
1956-02-11,Febrero,11,-7,-4.7,1956,1983
1956-02-12,Febrero,12,-9.1,-4.6,1956,1983
1956-02-13,Febrero,13,-8.6,-6.5,1956,1983
1956-02-14,Febrero,14,-6.8,-6.4,1956,1983
1983-02-15,Febrero,15,-5,-3.6,1983,1991
1983-02-16,Febrero,16,-4.4,-2.4,1983,1979
1952-02-17,Febrero,17,-3.4,-3.2,1952,1979
1956-02-18,Febrero,18,-5,-4,1956,1965
1965-02-19,Febrero,19,-4.8,-4.6,1965,1956
1965-02-20,Febrero,20,-4.6,-4.1,1965,1956
1965-02-21,Febrero,21,-2.8,-1.4,1965,1955
1987-02-22,Febrero,22,-3.2,-1.8,1987,1996
1996-02-23,Febrero,23,-3,-1.3,1996,2018
2013-02-24,Febrero,24,-1.4,-1.3,2013,1993
1993-02-25,Febrero,25,-2.2,-1,1993,1974
2005-02-26,Febrero,26,-1.2,-1.1,2005,2001
1956-02-27,Febrero,27,-1,-0.6,1956,1974
2005-02-28,Febrero,28,-5,-2,2005,1993
1988-02-29,Febrero,29,-1.1,0.3,1988,1956
2005-03-01,Marzo,1,-5.1,-5.1,2005,2005
2004-03-02,Marzo,2,-2.6,-2.1,2004,1955
1970-03-03,Marzo,3,-1.6,-1,1970,1950
2005-03-04,Marzo,4,-0.8,-0.6,2005,1951
2005-03-05,Marzo,5,-2.2,-1.8,2005,1971
1971-03-06,Marzo,6,-3.7,-0.9,1971,1955
