fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1954-02-01,Febrero,1,-2.2,-0.5,1954,2005
1954-02-02,Febrero,2,-3.2,-0.2,1954,1999
2018-02-03,Febrero,3,-1.8,-0.9,2018,2012
1954-02-04,Febrero,4,-2,-1.4,1954,2012
2012-02-05,Febrero,5,-4.9,-1.8,2012,1968
1954-02-06,Febrero,6,-2.4,-1.7,1954,2015
1954-02-07,Febrero,7,-2.8,-2.1,1954,2018
2005-02-08,Febrero,8,0.6,0.6,2005,2015
2018-02-09,Febrero,9,-2.6,-1,2018,2017
2012-02-10,Febrero,10,-3.6,-2,2012,1983
1983-02-11,Febrero,11,-4,-3.4,1983,1956
1956-02-12,Febrero,12,-3,-0.7,1956,2005
1956-02-13,Febrero,13,-5,-0.9,1956,2018
2012-02-14,Febrero,14,-3.1,-3,2012,1956
1991-02-15,Febrero,15,0,0.6,1991,1999
2012-02-16,Febrero,16,-1.1,0,2012,1953
2016-02-17,Febrero,17,-2.4,-0.8,2016,2003
1953-02-18,Febrero,18,0.2,0.4,1953,2005
1956-02-19,Febrero,19,-1,0,1956,1987
2005-02-20,Febrero,20,-1.8,-1.6,2005,1965
1981-02-21,Febrero,21,-1.4,0,1981,1956
2005-02-22,Febrero,22,-0.6,0.1,2005,2012
1996-02-23,Febrero,23,-1.2,-1.1,1996,2018
2006-02-24,Febrero,24,0.3,0.6,2006,1981
1984-02-25,Febrero,25,-0.2,0.2,1984,1981
2005-02-26,Febrero,26,-1.6,0.8,2005,2019
1958-02-27,Febrero,27,-1.2,0.8,1958,1979
1958-02-28,Febrero,28,0,1.4,1958,2019
1988-02-29,Febrero,29,2,3.3,1988,2016
1958-03-01,Marzo,1,-1,-1,1958,1958
1993-03-02,Marzo,2,-2.4,2,1993,1972
2004-03-03,Marzo,3,0.8,1.4,2004,1958
1974-03-04,Marzo,4,0.6,3,1974,1971
1974-03-05,Marzo,5,1,1.6,1974,2005
1988-03-06,Marzo,6,0.5,1.1,1988,1954
1958-03-07,Marzo,7,0.3,1,1958,2008
1965-03-08,Marzo,8,1.4,1.4,1965,2012
2016-03-09,Marzo,9,0.3,2.6,2016,1974
1958-03-10,Marzo,10,-1,1,1958,1955
1955-03-11,Marzo,11,0,0.8,1955,1974
1958-03-12,Marzo,12,-1,0,1958,2016
1958-03-13,Marzo,13,1,2,1958,1985
1985-03-14,Marzo,14,1,1.1,1985,1998
1985-03-15,Marzo,15,0.6,1.6,1985,1970
1970-03-16,Marzo,16,2,2.6,1970,1996
1970-03-17,Marzo,17,1.2,3,1970,1973
1970-03-18,Marzo,18,2,2.8,1970,1978
1973-03-19,Marzo,19,3.6,3.8,1973,1958
1989-03-20,Marzo,20,3.6,4,1989,2007
1987-03-21,Marzo,21,1.8,3.3,1987,2018
2012-03-22,Marzo,22,2.2,2.7,2012,2007
2007-03-23,Marzo,23,1.4,1.9,2007,2017
2017-03-24,Marzo,24,1.1,2.4,2017,2008
