fecha,minima
1950-06-30,21.6
1950-07-01,20.4
1950-07-04,20.3
1950-07-09,20.5
1951-07-20,20.9
1952-06-25,20.9
1952-06-26,21.8
1952-06-29,20
1952-07-01,20.9
1952-07-02,20.1
1952-07-03,20
1952-08-06,20.8
1952-08-12,20
1952-08-13,21
1952-08-14,20.8
1956-07-09,20
1956-08-09,20
1957-07-04,20
1957-08-02,20
1957-08-03,20
1957-08-04,21.3
1957-08-07,21.1
1958-07-13,20.2
1958-07-28,20
1958-07-29,21.1
1958-07-30,21
1958-08-01,21.5
1958-08-28,20.4
1959-07-05,20.2
1959-07-08,20.6
1959-07-21,20
1959-08-14,20.2
1960-08-27,20.2
1961-07-26,20.4
1961-08-31,20
1962-06-24,20
1962-07-25,20
1962-08-01,20.2
1962-08-06,20
1962-08-29,20.6
1963-07-08,20
1963-07-23,20
1963-07-24,21.8
1963-07-25,21
1964-07-16,22
1964-07-17,22.2
1964-07-18,22
1964-07-19,20
1964-07-20,20.2
1964-07-26,21.8
1964-08-06,20.6
1964-08-07,20
1965-06-21,20
1965-06-27,20.6
1965-06-30,20.4
1965-07-03,20.8
1965-08-06,22
1966-08-12,20.4
1966-08-13,20.6
1966-09-09,21
1966-09-10,22.2
1967-07-19,20.4
1967-07-20,23.8
1967-07-21,20.6
1967-08-01,20
1967-08-02,20.2
1967-09-02,20.6
1968-06-30,22.6
1968-07-01,22
1968-07-10,22.8
1968-08-23,20
1969-07-19,21.6
1969-07-20,22.8
1969-08-05,20.2
1969-08-07,20.2
1969-08-08,21
1969-08-09,20.2
1969-08-12,20
1969-08-13,21.4
1969-08-14,20.4
1970-07-09,20
1970-07-13,20.2
1970-07-23,20.2
1970-09-07,20.2
1971-08-16,20.6
1971-08-17,21.6
1971-08-18,21.6
1973-07-03,20.2
1973-08-09,20
1973-08-11,20.8
1973-08-13,20.2
1973-08-21,21.4
1974-07-12,21.2
1974-07-29,20.2
1975-07-13,20
1975-07-14,20.6
1975-07-15,20.8
1975-07-31,22
1975-08-01,21.6
1975-08-02,21.2
1975-08-03,20.6
1975-08-04,20.4
1975-08-05,20.4
1975-08-06,22.2
1975-08-07,21.4
1975-08-08,21.8
1975-08-09,20.2
1976-06-25,20
1976-07-15,20
1976-08-05,20.2
1976-08-08,20.2
1978-07-15,21.4
1978-07-17,22.8
1978-07-28,20.4
1979-07-10,20
1979-07-27,21.4
1979-07-28,22.2
1979-07-29,21
1979-08-03,20
1980-07-25,20.2
1980-08-02,20.6
1980-08-03,20.7
1980-08-07,20.6
1980-08-14,20.2
1980-08-21,20.2
1980-08-22,22.6
1981-06-14,21
1981-06-15,20.6
1981-07-30,20.4
1981-07-31,21.8
1981-08-05,20.6
1981-08-06,20.6
1982-06-22,20
1982-07-05,20
1982-07-06,23.8
1982-07-07,26.8
1982-07-08,25.8
1982-07-09,23.2
1982-07-10,20.2
1982-07-11,20.4
1982-07-16,20
1982-07-19,20.2
1982-07-21,20.2
1982-07-28,20.6
1982-08-13,21.6
1983-06-06,20.2
1983-07-09,20.2
1983-07-10,21.4
1983-07-11,21
1983-07-12,20.2
1983-07-13,22
1983-07-14,22
1983-07-16,21
1983-07-19,22.2
1983-07-20,21
1983-07-21,23.2
1983-07-26,22.8
1983-07-29,20.4
1983-07-30,22.8
1983-07-31,26
1984-07-10,20
1984-07-11,21.2
1984-07-23,20.8
1984-07-24,22
1984-07-29,20
1984-07-30,21.2
1984-08-03,21
1984-09-02,20.4
1985-07-02,20
1985-07-08,20.6
1985-07-23,20.8
1985-07-24,20.2
1985-07-25,21.4
1986-06-26,20.2
1986-07-29,21
1986-07-30,21
1986-08-17,20.6
1986-08-22,20
1987-06-30,20
1987-07-01,20.6
1987-07-02,20
1987-07-04,20.2
1987-07-05,21
1987-08-04,20.8
1987-08-12,22
1987-08-13,23.8
1987-08-14,24
1987-08-15,26
1987-08-16,26.2
1987-08-20,21.4
1987-08-21,21.5
1987-08-22,21
1987-09-14,20.6
1987-09-15,21
1987-09-17,20
1988-08-09,21
1988-08-14,20.4
1988-08-15,21
1988-08-16,20.6
1988-08-19,20.6
1988-09-06,20.4
1988-09-07,21
1989-07-21,20
1989-07-30,20
1989-07-31,20.4
1989-08-13,20.2
1989-08-14,20.4
1989-08-16,20
1990-07-17,21
1990-07-18,20
1990-07-19,20.2
1990-07-21,20.8
1990-07-22,21.2
1990-07-23,21.6
1990-07-24,20.2
1990-07-25,20.2
1990-07-27,20.4
1990-08-01,20
1990-08-02,21
1990-08-03,20.8
1990-08-04,22
1990-08-05,20.8
1990-08-20,20
1991-06-26,20
1991-07-09,20.6
1991-07-11,20.8
