fecha,minima
1951-07-22,21.3
1951-07-28,20.6
1951-07-29,20.7
1951-08-16,20.1
1952-07-09,20.3
1952-07-10,22.2
1952-07-11,20.6
1952-08-13,20.4
1952-08-14,20.7
1953-07-14,20.4
1953-07-15,20.7
1953-07-17,21.0
1953-08-01,20.5
1953-08-13,21.0
1953-08-24,21.6
1955-06-27,20.4
1955-07-16,22.5
1955-07-17,22.2
1955-07-24,22.4
1955-08-11,20.4
1955-08-12,20.0
1955-08-30,22.3
1955-08-31,21.5
1956-08-16,20.2
1956-09-08,22.2
1957-08-02,20.4
1957-08-03,20.0
1957-08-06,21.2
1957-08-07,21.2
1957-08-20,20.0
1958-07-30,20.0
1958-08-02,21.0
1958-08-03,20.0
1958-08-07,20.4
1958-09-11,21.4
1958-09-14,20.0
1959-07-05,20.0
1959-07-13,21.4
1960-06-22,20.2
1960-07-26,23.4
1960-07-27,21.0
1960-07-28,20.8
1960-08-16,20.4
1961-06-22,20.0
1961-07-10,20.0
1961-07-25,20.1
1961-07-26,23.0
1961-08-11,20.4
1961-09-18,20.0
1962-07-28,21.0
1962-08-14,21.6
1962-08-15,20.0
1962-08-20,20.0
1962-08-21,20.0
1963-07-26,20.6
1963-08-11,23.6
1963-08-13,21.6
1964-06-11,20.0
1964-07-16,22.0
1964-08-11,20.0
1964-09-03,21.0
1964-09-14,20.0
1964-09-26,21.0
1964-09-27,21.0
1964-09-29,20.0
1965-06-27,21.8
1965-06-28,20.6
1965-06-29,20.6
1965-06-30,20.2
1965-07-31,20.2
1966-07-10,21.4
1966-07-13,22.6
1966-07-14,21.0
1966-08-12,21.0
1966-08-13,20.4
1966-08-14,21.8
1966-08-15,20.0
1966-08-16,20.0
1967-07-19,21.0
1967-07-20,21.4
1967-07-21,20.6
1967-07-22,21.0
1967-07-23,21.2
1967-07-24,20.8
1967-07-25,20.2
1967-08-02,22.0
1967-08-23,20.0
1967-08-24,20.0
1968-07-08,20.2
1968-07-09,22.8
1968-07-10,21.4
1968-07-22,20.0
1968-07-28,20.6
1969-08-14,20.6
1971-07-30,20.2
1971-08-13,21.4
1971-08-15,20.2
1971-08-16,20.0
1971-08-17,20.0
1973-08-07,23.6
1974-07-14,20.6
1974-08-12,20.4
1975-07-15,20.6
1975-07-16,23.0
1975-07-31,20.4
1975-08-01,23.2
1975-08-02,20.0
1975-08-03,21.0
1975-08-04,22.0
1975-08-06,20.0
1975-08-07,20.0
1975-08-08,20.6
1975-08-09,20.0
1976-08-06,21.0
1976-08-08,20.0
1976-08-09,20.4
1976-08-15,21.4
1978-07-18,20.0
1978-08-26,20.0
1979-07-10,25.0
1979-07-16,20.0
1979-07-28,20.0
1980-08-03,20.4
1980-08-20,21.6
1980-08-23,22.0
1980-08-25,22.0
1980-09-08,20.0
1981-06-13,20.4
1981-07-31,20.4
1981-09-09,21.6
1982-07-02,20.6
1982-07-07,20.6
1982-07-11,22.2
1982-08-14,20.6
1982-08-20,22.0
1983-06-08,21.4
1983-06-13,20.4
1983-08-04,20.0
1984-07-22,20.0
1984-07-23,25.0
1984-07-24,21.4
1984-07-25,21.6
1985-07-06,20.0
1985-07-07,20.6
1985-07-08,23.4
1985-07-09,20.6
1985-07-13,20.4
1985-07-14,20.6
1985-07-15,21.6
1985-08-04,21.4
1985-08-05,22.8
1986-07-23,20.0
1986-07-30,22.0
1986-07-31,22.4
1986-08-03,21.6
1986-08-22,20.0
1987-07-10,20.2
1987-08-12,20.6
1987-08-13,20.0
1987-08-14,21.6
1987-08-16,20.8
1987-08-21,20.4
1987-09-20,20.0
1988-09-06,20.2
1988-09-07,20.4
1988-09-10,20.0
1989-06-25,20.0
1989-07-03,20.2
1989-07-11,20.4
1989-07-15,20.4
1989-07-17,20.4
1989-07-19,22.2
1989-07-20,24.8
1989-07-21,25.4
1989-07-22,24.0
1989-07-26,20.2
1989-07-27,20.2
1989-07-30,20.4
1989-07-31,21.2
1989-08-01,20.0
1989-08-02,20.8
1989-08-10,24.2
1989-08-11,20.2
1989-08-22,20.6
1989-08-23,21.0
1989-08-24,23.2
1989-08-25,22.0
1989-08-26,20.6
1989-08-28,21.4
1990-07-20,20.0
1990-07-22,20.2
1990-07-23,23.2
1990-07-25,20.8
1990-08-19,20.0
1990-09-12,21.0
1990-09-29,20.0
1991-06-13,20.8
1991-07-12,20.8
1991-07-13,20.4
1991-07-17,21.8
1991-07-19,20.8
1991-07-20,21.2
1991-07-24,20.6
1991-07-25,20.2
1991-07-27,20.0
1991-07-28,20.6
1991-08-05,20.0
1991-08-06,20.6
