fecha,minima
1950-06-03,20
1950-06-04,21
1950-06-26,22
1950-06-27,23.6
1950-06-28,24
1950-06-29,23.8
1950-06-30,21.6
1950-07-01,23.6
1950-07-02,22.4
1950-07-08,20.4
1950-07-09,21.6
1950-07-11,20.4
1950-07-12,21.6
1950-07-18,21.8
1950-07-19,23.6
1950-07-20,23.2
1950-07-24,22.4
1950-07-25,23.2
1950-07-26,24.6
1950-07-27,22.4
1950-07-28,21.2
1950-07-31,23
1950-08-05,21
1950-08-12,20.6
1950-08-13,23
1950-08-14,24
1950-08-15,22
1950-08-16,22
1950-08-20,21.6
1950-08-21,22
1950-08-22,21.6
1950-09-04,21.8
1950-09-05,20.4
1950-09-08,21.6
1950-09-09,21.4
1950-09-10,21.6
1950-09-11,20
1951-06-13,21.8
1951-06-14,23
1951-06-15,21.8
1951-06-16,20
1951-06-28,23
1951-07-01,20
1951-07-02,20.4
1951-07-03,20.6
1951-07-04,20.2
1951-07-06,20
1951-07-09,20.8
1951-07-21,21
1951-07-25,20.4
1951-07-26,21.2
1951-07-27,23.2
1951-07-28,26
1951-08-12,20.8
1951-08-18,22.6
1951-08-23,22
1951-08-24,23.2
1951-09-04,22.6
1951-09-05,20.2
1951-09-17,20
1952-06-23,22
1952-06-24,20.6
1952-06-25,20
1952-07-10,25.2
1952-07-11,27
1952-07-12,25.4
1952-07-13,20
1952-07-16,20.8
1952-07-19,20.6
1952-07-20,20.2
1952-07-21,21.4
1952-07-22,20.6
1952-07-23,20.6
1952-07-24,20.6
1952-07-31,20.8
1952-08-01,20.4
1952-08-13,22.6
1952-08-18,20
1952-08-24,20
1952-09-01,21
1952-09-03,20.8
1952-09-04,20.6
1953-05-23,20
1953-05-24,22
1953-05-25,20.8
1953-05-27,20
1953-05-31,20
1953-06-13,20.2
1953-06-24,20.4
1953-07-04,20
1953-07-07,21.8
1953-07-08,24.2
1953-07-10,20
1953-07-20,23.6
1953-07-21,23
1953-07-24,23
1953-07-25,21
1953-07-30,20.8
1953-07-31,23.6
1953-08-01,26
1953-08-02,21.4
1953-08-03,23
1953-08-04,20.8
1953-08-05,20.6
1953-08-06,21.8
1953-08-07,22.4
1953-08-08,22.6
1953-08-09,20
1953-08-10,20.2
1953-08-12,20
1953-08-17,22
1953-08-18,21
1953-08-19,22.8
1953-08-23,22.4
1953-08-24,22
1953-08-25,22
1953-08-28,20
1953-08-29,23.4
1953-08-30,24.8
1953-08-31,23
1953-09-01,23.6
1953-09-02,23
1953-09-03,23.8
1953-09-04,24.2
1953-09-05,24.2
1953-09-06,23.8
1953-09-07,22
1953-09-08,21.8
