fecha,minima
1960-02-28,22
1960-02-29,21
1961-05-04,21
1961-09-16,20.6
1968-07-30,20
1969-07-25,20
1969-07-28,22
1970-07-28,20
1970-08-13,20
1971-07-09,20
1971-07-15,20
1971-07-26,20
1973-08-18,20
1973-08-20,20.6
1973-08-21,20
1973-08-24,20
1973-09-15,22.4
1977-10-15,20
1977-10-16,20.4
1978-10-10,21.6
1979-09-09,20
1979-10-08,21.6
1983-07-10,20.6
1985-12-03,20.6
1986-08-17,20.2
1987-08-16,20.4
1987-08-17,20.2
1987-08-20,20
1987-09-16,20
1989-08-22,21
1989-10-21,20.2
1990-07-23,21.6
1990-07-24,22
1990-07-26,20.4
1990-08-03,21
1990-08-04,22
1990-08-05,20
1990-09-29,20
1991-08-06,20
1991-08-15,20
1991-08-29,21.4
1992-07-20,20
1992-08-01,20.6
1992-08-02,21
1992-08-06,20
1992-08-19,20.7
1992-08-25,20
1992-08-26,20.2
1994-07-24,20.4
1994-08-07,20.1
1994-08-08,20
1994-08-16,20.4
1994-08-20,21.1
1994-08-26,20.5
1995-07-20,20.2
1995-10-26,21.2
1997-07-27,20
1997-07-29,20.4
1997-07-30,20.2
1997-08-22,20
1997-08-23,22
1997-10-20,21.6
1998-08-11,20.2
1999-07-12,20
1999-08-08,21.2
1999-08-28,20
2001-07-29,20.2
2001-07-31,21.6
2001-08-01,20
2001-08-24,20.2
2001-08-25,21.6
2002-10-20,20.6
2003-07-11,20
2003-08-04,21.4
2003-08-05,20
2003-08-06,20.5
2003-08-08,20.5
2003-08-09,22.6
2003-08-10,22.4
2003-08-11,22.8
2003-08-12,22.6
2003-08-13,22
2003-08-14,21.2
2003-08-15,20
2003-08-19,20.7
2003-08-22,20.4
2004-08-01,20.6
2004-08-18,20
2004-09-05,20.5
2005-10-10,21.8
2005-10-11,22.4
2005-10-26,20.5
2005-11-02,20.2
2006-07-16,21.5
2006-07-17,21
2006-07-18,22
2006-07-20,20
2006-07-21,20.4
2006-07-25,20.4
2006-07-26,20.2
2006-08-28,20
2006-09-07,20.2
2006-10-25,22.8
2008-08-03,20.1
2009-08-16,20.5
2009-08-17,20
2009-08-18,20
2009-09-09,20.5
2010-08-08,20
2010-08-22,20
2010-08-27,20.3
2010-10-08,21.8
2011-08-16,20.4
2011-08-20,20.5
2011-08-21,20
2012-07-27,20
2012-08-12,20.2
2012-08-15,20
2012-08-18,20.8
2013-07-13,21
2013-07-21,20.5
2013-08-01,20
2013-08-02,20
2013-08-12,21
2013-10-21,20.3
2014-08-07,20.3
2014-08-08,20.5
2014-09-17,22
2014-09-18,20.8
2014-09-19,21.8
2015-07-15,20
2015-07-19,20.8
2015-07-21,20.7
2015-08-27,20
2015-08-28,20.3
2015-10-30,21.2
2016-07-19,20.2
2018-07-03,20.2
2018-07-08,20.5
2018-07-10,20.5
2018-07-15,21.6
2018-07-18,20.4
2018-07-24,20.3
2018-07-25,21
2018-07-26,21.4
2018-07-27,20
2018-08-03,20.1
2018-08-04,21.7
2018-08-05,20.5
2018-08-23,21.2
2018-08-29,20.5
2018-10-12,21.2
2018-10-13,21
