fecha,minima
1955-06-23,20
1955-06-24,20
1955-07-17,20.4
1955-07-22,20.8
1955-07-24,20.9
1955-08-21,20
1955-08-22,21
1955-08-23,20
1955-08-24,22.4
1955-08-26,20.4
1956-07-05,20
1956-07-26,20
1956-08-02,21
1956-08-03,23.2
1956-08-04,20.4
1957-07-17,20.8
1957-07-21,20.6
1957-07-27,22.4
1957-07-29,21.6
1957-07-30,20.5
1957-07-31,20.5
1957-08-01,20
1957-08-02,23.1
1957-08-03,20.1
1957-08-19,20
1957-08-27,20.2
1957-09-09,20
1958-07-24,20.6
1958-07-30,21.5
1958-07-31,22
1958-08-01,22
1958-08-04,23
1958-08-05,22.4
1959-07-06,21
1959-07-07,23.1
1959-07-08,22.2
1959-07-11,22
1959-07-12,20.6
1959-07-20,20
1959-07-21,21.8
1959-07-28,22
1959-08-03,21.6
1959-08-04,20.6
1959-08-27,21.2
1960-06-20,20.2
1960-07-26,21
1960-07-27,21
1960-07-28,20.5
1961-06-19,20.6
1961-06-29,20
1961-06-30,21
1961-07-07,20
1961-07-08,22.9
1961-07-09,21
1961-07-22,20
1961-07-26,21
1961-07-28,20
1961-08-04,22
1961-08-13,20.2
1961-08-26,20
1962-06-22,20
1962-06-23,20.5
1962-06-26,20
1962-06-27,20
1962-07-19,21.4
1962-07-20,21.6
1962-08-27,21
1962-08-30,20.4
1962-09-14,22
1963-07-20,20.5
1963-07-21,20.2
1963-07-22,20.2
1963-07-23,20.3
1963-07-24,20
1963-07-27,20
1963-08-10,20
1964-06-12,20.7
1964-07-15,21
1964-07-17,20
1964-07-24,21
1964-07-25,20.2
1964-08-01,20.5
1964-08-02,21.8
1964-08-03,20.6
1964-08-04,22
1964-08-05,23.6
1964-08-06,22
1964-08-11,20
1964-08-30,20
1964-08-31,20
1964-09-10,20
1964-09-19,21
1965-06-19,20
1965-06-20,20
1965-06-27,20
1965-08-06,22
1965-08-20,22.4
1966-06-29,20.6
1966-07-08,20
1966-07-10,20
1966-07-11,20.2
1966-07-12,20
1966-07-13,22
1966-08-16,20
1966-08-29,20
1966-09-09,20
1967-07-20,21
1967-09-02,20.4
1968-06-30,21.2
1968-07-01,21.6
1968-07-22,24.6
1968-07-23,22.6
1968-07-24,20.6
1968-08-22,20
1968-08-23,20.1
1968-08-25,21.5
1969-06-29,20
1969-07-16,20
1969-07-18,20.4
1969-08-21,20.6
1970-06-26,21.2
1970-07-16,20
1970-08-02,20
1970-08-27,21
1972-08-24,20
1973-07-27,20.8
1973-08-09,21
1973-08-12,20
1973-08-21,21
1973-08-24,21.8
1973-08-30,20
1973-08-31,20
1973-09-04,20.6
1974-07-01,20
1974-07-02,20.6
1974-07-08,20.4
1974-07-09,23.4
1974-07-10,21
1974-07-11,21
1974-07-12,23.4
1974-07-13,21.2
1974-07-24,20.4
1974-07-25,20.8
1974-07-26,21.4
1974-07-28,21
1974-07-29,20
1974-08-12,20
1974-08-16,22.2
1975-07-16,20
1975-08-20,22.2
1976-06-28,21.2
1976-07-03,20.4
1976-07-15,20
1976-07-20,20.8
1976-07-21,22.8
1976-07-22,21.4
1976-07-23,20.4
1976-07-24,22.2
1976-07-25,20.6
1976-08-05,20
1978-07-23,20.8
1978-07-24,20.4
1978-08-25,20.4
1978-09-15,20
1978-09-19,20.4
1979-07-10,22
1979-07-25,20.4
1979-07-27,20.2
1980-08-21,22.2
1980-08-22,25.4
1980-08-23,21
1981-06-13,21.2
1981-06-14,20.6
1981-06-16,20.6
1981-06-18,22.6
1981-06-19,21
1981-06-21,20.6
1981-07-14,20.4
1981-07-15,20.2
1981-07-16,20.6
1981-07-17,22
1981-07-30,22.6
1981-08-06,20
1981-09-09,20.8
1981-09-16,20
1982-07-01,22.4
1982-08-12,20.4
1982-08-20,20.4
1982-08-23,21.4
1982-08-31,20
1983-06-11,20.2
1983-06-17,20.8
1983-06-19,20.2
1983-08-07,21
1983-08-30,20.4
1983-09-08,21.8
1984-07-23,22.8
1984-08-26,20
1985-07-07,21.6
1985-07-08,20
1985-08-04,20
1986-07-30,20.4
1986-08-31,20.6
1986-09-10,21
1987-06-28,22
1987-06-29,21.4
1987-06-30,21.3
1987-07-02,20.2
1987-07-04,22
1987-07-05,21.8
1987-07-07,20
1987-07-08,20.6
1987-07-09,20.6
1987-07-10,20
1987-07-11,21.4
1987-07-12,21.2
1987-08-03,21.2
1987-08-04,21.6
1987-08-12,22.4
1987-08-13,22.6
1987-08-21,22
1987-09-09,20
1987-09-19,22.4
1988-07-11,21.2
1988-07-12,20
1988-09-09,20
1989-06-23,20.4
1989-06-24,21.6
1989-06-30,20.6
1989-07-11,22.2
1989-07-12,22.4
1989-07-13,21.4
1989-07-14,20.4
1989-07-15,20.6
1989-07-18,20.2
1989-07-19,21.4
