fecha,minima
1964-08-11,21.0
1964-08-31,20.0
1966-09-11,20.0
1966-09-12,20.0
1968-08-23,21.0
1968-09-21,20.0
1969-07-14,20.0
1970-06-27,20.0
1970-06-30,20.0
1970-07-05,20.0
1970-07-07,20.0
1970-07-09,20.0
1970-07-12,20.0
1970-07-13,21.0
1970-07-14,20.0
1970-07-15,20.0
1970-07-24,21.0
1970-07-28,20.0
1970-07-30,20.6
1970-07-31,20.0
1970-08-03,21.0
1970-08-08,20.0
1970-08-14,20.0
1970-08-16,20.0
1970-08-17,22.0
1970-08-18,24.0
1970-08-19,21.0
1970-08-27,21.0
1970-08-28,20.0
1970-08-29,22.0
1970-09-01,22.0
1970-09-02,20.0
1970-09-03,23.0
1970-09-04,20.0
1970-09-06,23.0
1970-09-07,22.0
1970-09-22,20.0
1970-09-23,20.0
1971-07-02,20.0
1971-07-07,20.0
1971-07-08,20.0
1971-07-10,20.0
1971-07-11,21.0
1971-07-12,20.5
1971-07-14,20.0
1971-07-15,21.0
1971-07-16,20.0
1971-09-04,20.0
1971-09-05,20.0
1972-07-24,20.0
1973-07-12,20.0
1973-08-10,20.0
1973-08-11,22.0
1974-07-11,20.0
1975-08-26,20.0
1976-06-28,21.0
1976-07-21,20.2
1980-08-21,20.0
1980-08-22,21.6
1981-06-16,20.0
1983-07-29,20.0
1987-09-17,20.0
1987-09-18,20.0
1987-09-19,21.0
1988-09-07,20.6
1989-06-17,20.6
1989-07-29,20.4
1990-07-22,20.2
1990-07-23,20.0
1990-08-04,22.0
1990-08-05,22.0
1993-08-20,20.4
1998-06-19,20.3
1998-08-06,20.0
1998-08-07,21.5
1999-07-08,21.2
2000-06-15,20.4
2000-06-16,20.5
2003-06-13,20.1
2003-06-20,21.6
2003-08-02,22.0
2003-08-07,22.4
2003-08-08,23.4
2003-08-12,21.0
2005-06-08,20.5
2005-07-11,21.4
2006-07-12,20.4
2006-07-14,20.4
2006-07-15,22.3
2006-07-16,22.5
2006-07-17,21.3
2006-08-07,20.0
2006-08-08,20.4
2010-08-31,20.0
2011-08-20,20.8
2013-07-05,20.3
2013-07-06,21.4
2013-07-07,22.1
2013-07-08,21.0
2013-09-22,20.0
2017-06-20,20.5
2018-08-03,23.7
2018-08-04,21.4
2018-08-05,21.3
2020-09-13,20.5
2022-07-13,24.9
2022-07-14,24.3
2024-07-29,21.6
2024-07-30,20.5
