fecha,minima
1950-06-05,22
1950-06-29,22
1950-06-30,20
1950-07-01,20
1950-07-09,20
1950-07-25,20
1950-08-21,21
1950-09-10,21
1951-06-13,21
1951-07-19,20.5
1951-07-27,20.5
1951-07-29,21
1952-06-24,20
1953-08-11,21
1953-08-12,22.8
1953-08-31,21.5
1954-07-25,22.3
1954-08-02,20.5
1954-08-30,20.5
1954-08-31,21.5
1955-07-17,24.2
1955-07-18,20
1955-08-22,20.2
1955-08-23,20.1
1955-08-27,20.2
1956-07-26,20.2
1957-06-29,20
1957-08-01,22
1957-08-02,21.8
1957-08-07,20.5
1960-06-20,20.3
1961-06-23,20
1961-07-26,24.4
1961-08-28,20.2
1961-08-29,21.4
1961-08-30,21.1
1961-09-16,20.6
1962-07-20,22.2
1962-07-24,20
1962-08-14,23
1962-08-30,22
1963-06-21,23
1963-07-21,21
1963-07-23,22
1963-07-24,20.4
1963-08-11,20.8
1964-06-12,20.6
1964-07-16,22
1964-07-17,21.2
1964-07-18,20.3
1964-07-20,20.8
1964-07-21,20
1964-07-22,22
1964-08-06,20.6
1964-08-31,21.8
1964-09-10,20
1964-09-11,22
1964-09-13,20.2
1964-09-14,20.8
1964-09-15,20.6
1965-06-19,22.4
1965-06-28,21
1965-06-29,20.4
1965-08-05,24.2
1965-08-06,25.6
1966-07-13,21.6
1966-07-14,21
1966-08-11,20
1966-09-07,20.8
1967-06-24,21.4
1967-07-13,21.4
1967-07-20,23.6
1967-07-21,22
1968-06-28,20.2
1968-06-29,24
1968-06-30,23.6
1968-07-01,22
1968-07-22,20.4
1968-07-28,20.6
1968-08-22,22.8
1969-07-16,20.4
1969-07-17,22.2
1969-07-18,20.4
1969-07-19,22
1969-07-20,21.6
1969-07-21,21.2
1969-07-23,21.6
1969-07-27,21.4
1969-08-07,21.6
1969-08-08,21.4
1970-07-06,21
1970-08-26,20
1971-07-30,20.4
1971-09-03,20.2
1971-09-04,20.4
1972-08-10,20
1973-06-26,20
1973-07-10,20.4
1973-07-11,22.6
1973-07-12,20.4
1973-08-06,21.6
1973-08-09,22.8
1973-08-11,23.2
1973-08-12,21
1973-09-04,21.2
1974-07-12,20
1974-07-27,20.2
1974-08-13,21.6
1974-08-16,23
1974-08-17,22.2
1975-07-31,25
1975-08-02,22.6
1975-08-03,20.6
1975-08-04,20.4
1975-08-08,23.2
1976-07-15,22
1976-08-04,20.4
1978-08-14,22.6
1979-07-25,22.6
1979-07-30,21.4
1979-08-13,20.4
1979-08-31,20.4
1980-08-21,20.4
1980-08-22,20.6
1981-06-15,20.6
1981-07-29,20.2
1981-07-30,22.2
1981-07-31,20.2
1981-08-15,20.4
1982-07-05,23.8
1982-07-06,21.8
1982-07-07,22.2
1982-07-08,20.4
1983-07-30,20.8
1983-09-23,21
1983-09-24,20.6
1984-07-23,21.8
1984-08-20,20.4
1985-07-06,20
1985-07-07,21
1985-07-08,20
1985-07-13,20.2
1985-07-22,20.4
1985-07-23,20
1985-07-24,23
1985-07-25,24.8
1985-10-01,20
1986-07-09,20.4
1986-07-30,24
1989-07-19,23
1989-07-20,23.1
1989-07-21,20
1989-07-31,20.5
1990-07-17,21
1990-07-18,21.4
1990-07-19,23.8
1990-07-20,21.7
1990-07-21,21.7
1990-08-01,20.8
1990-08-02,20.2
1990-08-05,20
1990-08-12,20.5
1990-08-20,20.8
1991-07-10,22.4
1991-07-11,20
1991-07-19,21.5
1991-08-06,21.4
1991-08-15,20.6
1991-08-16,21.6
1991-08-17,21.4
1991-08-18,21.8
1992-07-14,20
1992-07-19,23
1992-07-26,22
1992-07-27,22.8
1992-07-28,21.8
1992-07-29,20
1992-07-31,20.8
1992-08-01,20
1992-08-05,20
1992-08-06,20
