fecha,minima
1956-07-07,20.0
1957-07-31,20.8
1957-08-01,21.0
1957-08-02,22.0
1958-08-01,22.2
1958-08-05,20.2
1959-07-05,20.6
1959-07-21,20.0
1960-06-21,20.2
1960-07-25,20.0
1962-08-14,20.0
1962-08-30,21.8
1962-09-03,20.4
1963-07-23,20.4
1963-08-11,22.1
1964-07-18,20.8
1964-07-20,20.0
1964-09-13,20.6
1965-06-19,20.6
1965-08-05,23.0
1965-08-06,22.6
1965-08-20,20.0
1966-07-14,20.2
1966-08-12,20.1
1968-06-29,21.8
1968-06-30,21.5
1968-07-28,21.1
1968-08-21,20.1
1969-07-15,21.0
1969-07-17,20.2
1969-07-19,20.6
1969-07-20,20.4
1969-07-23,20.2
1969-08-07,20.5
1971-07-30,20.2
1973-07-11,20.4
1973-08-09,21.4
1973-08-11,20.4
1974-08-16,21.3
1975-07-31,23.4
1979-08-13,20.3
1981-06-15,20.6
1981-07-28,20.2
1981-07-29,20.1
1981-07-30,21.2
1993-08-20,20.4
1996-07-23,22.4
1998-08-11,20.6
2000-06-26,20.0
2003-08-03,21.6
2003-08-04,22.0
2003-08-08,20.4
2003-08-09,21.0
2003-08-10,20.8
2004-08-01,20.0
2005-08-08,20.8
2006-07-17,21.4
2006-09-05,20.0
2010-07-08,22.4
2011-06-27,21.0
2011-08-20,21.8
2012-06-27,20.9
2012-08-19,21.7
2013-07-06,20.8
2015-07-15,20.0
2015-07-16,21.1
2016-07-18,20.1
2016-07-29,20.3
2017-06-16,20.1
2017-06-19,21.4
2019-06-28,20.5
2019-06-29,23.1
2019-06-30,20.8
2019-07-22,22.4
2019-07-24,20.6
2020-07-08,20.3
2020-07-30,21.8
2020-08-07,21.9
2021-08-12,20.3
2021-08-14,22.1
2022-06-12,20.6
2022-06-13,20.3
2022-06-14,20.6
2022-07-15,23.6
2022-07-16,22.5
2022-07-17,22.4
2022-07-18,23.3
2022-07-31,20.0
2022-08-02,23.2
2022-08-03,20.4
2022-08-10,20.7
2022-08-11,20.9
2023-07-18,21.1
2023-08-22,22.0
2023-08-23,20.5
