fecha,minima
1965-08-06,21
1966-07-14,21
1966-08-11,20.6
1966-09-11,21.4
1968-07-10,20.6
1969-07-24,20
1970-07-07,20.8
1971-08-09,20
1974-07-30,21.4
1975-07-31,20.4
1975-08-01,20.8
1978-08-15,20
1980-08-02,20.6
1980-08-03,20
1981-07-31,21.4
1982-07-05,24
1982-07-11,20.4
1983-07-21,20.4
1985-07-25,21.6
1986-08-03,20.4
1987-08-13,20.6
1987-08-14,21
1987-08-15,21.2
1987-08-16,21.4
1987-08-22,20.2
1989-07-20,20
1989-07-21,21.2
1989-08-24,20.4
1990-07-23,20.6
1991-07-11,20
1991-08-05,20
1991-08-07,23
1991-08-17,21.6
1991-08-18,20.2
1991-08-26,21
1991-08-29,20
1992-08-06,20
1992-08-19,20.1
1992-08-25,21
1992-08-26,20
1993-08-21,23
1994-07-02,20.5
1994-07-15,20.6
1994-07-16,21.7
1994-08-06,20.1
1995-07-20,20.7
1995-07-21,22.2
1995-07-22,20.3
1996-07-24,20.4
1997-08-03,21.8
1997-08-21,21
1998-07-18,22.8
1998-07-19,21.2
1998-08-12,21
1998-08-26,20.5
1998-09-02,21.3
1999-07-02,20.8
1999-08-24,20
1999-08-25,21.2
2000-07-22,20
2000-08-02,20.5
2000-08-17,20.2
2000-08-24,20
2000-08-25,21
2001-06-24,21.4
2001-06-25,20.3
2001-07-30,20.6
2001-07-31,21
2001-08-01,23.3
2001-08-26,21.7
2002-06-17,21.6
2002-06-18,21
2002-06-19,20
2002-06-20,20.2
2002-06-23,21.1
2002-07-20,21.6
2002-07-28,20.8
2002-07-29,20.2
2003-06-11,20.6
2003-06-24,20.8
2003-07-08,20.9
2003-07-12,21
2003-07-30,21
2003-08-03,20.3
2003-08-04,20
2003-08-15,20.4
2004-06-28,22.2
2004-07-23,24
2004-07-24,20
2004-08-01,21
2004-08-02,20.6
2004-08-07,20.2
2005-07-15,20
2005-07-16,20
2005-08-08,21.5
2006-07-12,22.5
2006-07-24,20.4
2006-07-26,22.1
2007-07-14,20
2007-07-15,20.1
2007-07-29,20.4
2007-08-05,20.2
2007-08-27,21.5
2007-08-28,21.7
2008-06-26,20.1
2008-06-30,20.3
2008-08-05,21.6
2009-06-14,23.4
2009-06-15,20.5
2009-06-19,20.5
2009-07-13,20.9
2009-07-16,21.4
2009-07-22,23.3
2009-08-05,20
2009-08-20,21.4
2009-08-24,20.7
2010-07-08,21.6
2010-07-09,20.9
2010-07-12,21.1
2010-07-18,20.7
2010-07-19,21
2010-07-20,20
2011-08-17,20
2011-08-18,22.5
2011-08-21,20.5
2012-06-27,21.5
2012-08-09,20.6
2012-08-10,21.3
2012-08-11,23
2012-08-18,20.9
2012-08-19,24.1
2012-08-21,20.6
2012-08-23,20.1
2013-07-20,20.1
2014-07-18,22.1
2015-06-30,21
2015-07-01,21.2
2015-07-02,20.4
2015-07-04,21.1
2015-07-05,23.4
2015-07-06,22.6
2015-07-07,21.1
2015-07-14,20.6
2015-07-15,20.3
2015-07-16,20.7
2015-07-17,22.2
2015-07-18,21.2
2015-07-21,21.3
2015-07-29,20.3
2015-08-04,20.2
2015-08-07,22.3
2016-07-11,21
2016-07-20,22.8
2016-07-21,20.5
2016-07-27,22.1
2016-07-29,20.5
2016-07-30,20.6
2016-08-03,20
2017-06-17,20.8
2017-06-18,20.3
2017-06-22,20.2
2017-07-14,21.2
2017-07-15,20.2
2017-07-16,20.2
2017-07-17,21.3
2017-07-19,20.3
2017-07-31,20.7
2017-08-02,21
2017-08-05,21
2017-08-06,20.9
2017-08-15,20.5
2017-08-18,20.7
2017-08-19,20.3
2017-08-23,20.4
2017-08-26,20.5
2018-08-01,20.3
2018-08-05,20.4
2018-08-06,21
2018-08-07,20
