fecha,maxima
1950-06-29,40.4
1951-07-27,39.8
1951-07-28,40.6
1958-07-30,39.9
1958-07-31,40
1959-07-06,39.3
1965-08-05,40
1966-07-12,39.4
1966-07-13,39.1
1966-08-12,39
1967-07-19,40.2
1967-07-20,39.6
1968-07-27,39.1
1975-07-30,39.3
1976-08-05,39.5
1978-07-15,39.1
1978-07-16,39.9
1978-07-17,39.5
1980-08-21,39.2
1981-06-12,40.2
1981-06-13,39
1981-07-29,41.4
1981-07-30,39.2
1984-07-23,40
1985-07-13,39.4
1985-07-23,39
1985-07-24,41
1985-07-25,40
1985-08-04,40.5
1986-07-08,39.2
1986-07-30,40.8
1987-08-04,39.6
1987-08-12,41.6
1987-08-19,39.1
1987-08-20,39.7
1988-08-01,40.2
1988-08-02,40.4
1988-09-06,39.2
1988-09-07,40.3
1988-09-08,40.3
1989-07-17,39
1989-07-18,39.2
1989-07-19,41
1989-07-20,40.5
1989-07-21,39.1
1989-07-28,39.3
1989-07-31,39.7
1989-08-01,40.8
1989-08-02,39.7
1990-07-09,39
1990-07-10,39.5
1990-07-11,39
1990-07-19,39.8
1990-07-20,40.3
1990-07-21,41.3
1990-08-01,39.4
1990-08-05,39.4
1990-08-06,39.2
1991-07-12,40
1991-07-13,40
1991-07-14,39.4
1991-07-16,40.4
1991-07-17,40.8
1991-07-18,41
1991-07-19,39
1991-08-03,39.7
1991-08-04,39.6
1991-08-05,40.7
1991-08-06,41.8
1991-08-15,39.8
1991-08-16,41
1991-08-17,40
1991-08-20,39.2
1992-08-06,39.5
1992-08-24,39
1992-08-25,40.5
1993-07-28,40.4
1993-07-29,39.6
1993-08-20,41.1
1994-06-29,39.9
1994-06-30,40.7
1994-07-02,39.3
1994-07-14,39.3
1994-07-20,39
1994-07-28,39.4
1995-07-18,40.2
1995-07-19,41.8
1995-07-20,42.2
1995-07-21,40.4
1995-07-22,40.2
1995-07-23,41.4
1995-07-24,42.4
1995-07-28,39
1995-07-29,39.4
1996-07-22,39.1
1997-08-02,39.4
1998-08-10,39.4
1999-07-01,41.2
1999-07-08,39.1
1999-07-09,40.4
1999-07-10,39.4
1999-07-16,39.4
1999-07-22,40.2
1999-08-15,39.4
1999-08-23,39.4
1999-08-24,41.1
2000-07-21,40
2000-07-31,40.3
2000-08-15,40.3
