fecha,maxima
1951-07-21,40.2
1951-07-28,39
1957-08-02,39.6
1958-07-31,39
1961-07-11,39.7
1964-09-16,39.2
1965-06-20,39.2
1965-06-21,41
1965-07-30,39
1965-08-05,39.4
1965-08-06,40.6
1967-07-19,40
1968-06-30,39.4
1978-07-16,40.4
1978-07-17,42.6
1981-07-30,39.2
1982-07-06,39.4
1982-07-07,41.2
1982-07-08,40.2
1983-07-30,40.8
1987-08-13,40.4
1987-08-14,39.8
1987-08-15,41
1987-08-16,41.2
1989-07-20,39
1990-07-21,39
1991-07-11,39
1991-08-14,39
1991-08-26,39.2
1993-08-05,39
1993-08-07,39.8
1994-06-30,39.4
1994-07-01,39.6
1994-07-03,42.5
1995-07-19,39.8
1995-07-20,40.6
1995-07-21,39.2
1996-07-24,39.1
1998-07-19,39.5
1999-07-02,39.4
2001-06-22,39
2001-06-25,40.4
2001-06-26,40.5
2003-06-21,39
2003-08-03,39.2
2003-08-11,39.2
2003-08-12,39.3
2003-08-13,39.6
2004-06-27,39.8
2005-07-15,39.5
2005-07-16,42.3
2006-07-10,39.7
2006-07-26,39.2
2007-08-15,39
2009-07-13,39.4
2009-07-22,43.1
2009-07-29,39
2009-08-17,39
2010-07-08,40
2010-07-09,39.7
2010-07-11,39
2010-08-23,39.2
2010-08-26,42.8
2011-06-26,39
2011-08-20,41.1
2011-08-21,39.4
2012-06-28,40.7
2012-06-29,39.6
2012-07-18,39.1
2012-08-09,39.3
2012-08-10,41.4
2012-08-11,41.3
2012-08-18,40
2012-08-20,40.1
2012-08-21,40.5
2012-08-24,39
2015-06-28,39.2
2015-06-30,39.6
2015-07-05,40.3
2015-07-06,40.7
2015-07-07,44.5
2015-07-10,39
2016-07-10,39.8
2016-07-19,39.5
2016-07-30,42
2017-06-14,39.2
2017-06-22,40.1
2017-08-03,39.5
2018-08-03,39.2
2019-06-27,40.6
2019-06-28,42.7
2019-06-29,43.2
2019-06-30,42.3
2019-07-06,39.2
2019-07-22,40.1
2019-07-23,40.9
2019-07-24,40.8
2019-08-08,39.1
2019-08-09,39.9
2020-07-27,39.9
2020-07-31,40.2
2020-08-07,39.7
2020-08-08,39.7
2020-08-09,39.3
2021-07-22,39.9
2021-07-23,39.4
2021-08-12,39.7
2021-08-14,41.5
