fecha,maxima
1952-07-12,42
1962-08-20,41.3
1967-07-20,42
1967-07-21,41.4
1973-07-25,41
1974-08-11,41.6
1975-07-15,41.6
1975-07-16,42.6
1976-08-06,41.6
1978-07-17,41
1979-07-29,41
1982-08-19,43
1985-08-04,42.4
1991-07-17,42.8
1994-07-11,41.4
1996-07-20,41.6
2003-08-01,43.4
2004-07-24,42.6
2004-07-25,43.8
2004-07-26,42.6
2004-08-24,41.4
2004-08-26,41.2
2006-07-11,43.2
2006-08-29,41.6
2012-07-20,42
2012-08-11,41.9
2016-09-05,42
2017-08-04,41.7
2018-08-02,41.3
2020-07-20,41.1
2020-08-01,42.2
2021-08-16,41.4
2022-07-13,41.5
2022-07-24,43.3
2022-07-25,43.9
