fecha,maxima
1958-07-30,41.6
1959-07-07,41.6
1966-07-12,41.6
1981-06-13,41.4
1989-07-18,41.4
1989-07-31,41.2
1989-08-01,42
1991-07-18,41
1991-08-17,41
1993-07-28,41
1995-07-18,41.4
1995-07-23,42
1995-07-24,41.8
1999-07-09,41
2003-08-01,41.8
2004-06-28,41
2005-08-06,42
2005-08-07,42.6
2012-06-26,41.6
2012-08-10,42.4
2016-09-06,42.3
2017-06-16,41
2017-06-17,42
2017-07-13,43.2
2017-07-14,41.9
2018-08-02,41.8
2018-08-03,42.4
2018-08-04,42.2
2018-08-06,42
2021-08-13,41.4
2021-08-14,43.7
2021-08-15,41.3
2022-07-12,41.3
2022-07-13,42.4
2022-07-14,43.4
2022-07-15,42
2022-07-16,41.4
2022-07-17,41.5
