fecha,maxima
1951-06-14,41.2
1951-07-27,43.2
1951-07-28,41
1952-07-11,41
1952-07-12,41.7
1954-07-23,42.2
1954-07-24,42.2
1954-07-25,42.3
1954-07-26,42
1955-08-20,41.3
1957-08-01,42.6
1957-08-02,42.6
1958-07-29,41.6
1958-07-30,44.3
1958-07-31,43.7
1958-08-16,41.2
1959-07-05,41
1959-07-06,42.6
1959-07-07,43.1
1959-08-16,41.1
1959-08-17,41.8
1959-08-18,42.2
1962-07-19,41.6
1962-08-20,43.2
1962-08-25,41
1962-08-27,41.5
1962-08-28,41.4
1962-08-30,41
1964-08-03,41.2
1964-09-18,41
1965-06-20,41
1965-06-27,45.2
1965-08-04,41
1965-08-05,42.8
1966-08-13,41
1967-07-19,44
1967-07-20,44.6
1967-07-21,43.9
1967-07-22,41.2
1968-06-27,41
1968-06-28,41.8
1968-06-29,43
1968-06-30,42.2
1968-07-09,41.4
1968-08-22,41
1968-08-24,41.2
1970-09-04,41.6
1970-09-05,42.4
1973-07-25,41.6
1974-07-11,42.2
1974-08-15,41
1975-07-15,42
1975-07-16,43.2
1975-07-29,41.8
1975-07-30,44
1975-08-07,42.2
1975-08-19,41
1976-08-06,42.6
1976-08-08,41
1978-07-16,42.4
1978-07-17,44
1978-08-24,41.2
1979-07-28,42.6
1979-07-29,42
1980-08-30,41
1980-08-31,41.8
1981-06-13,43
1981-06-14,41.8
1981-07-30,41
1982-07-01,41
1982-08-18,41.6
1982-08-19,43.4
1984-07-24,42
1984-07-28,42.4
1985-07-24,41.6
1985-08-04,42.6
1985-08-22,41.6
1985-09-15,41.2
1988-07-27,42.6
1988-08-01,41.6
1988-09-06,41.6
1988-09-07,42.6
1988-09-08,42.4
1989-07-15,42
1989-07-17,41.8
1989-07-18,42
1989-07-20,42.6
1989-07-21,44
1989-07-30,41
1989-07-31,42.8
1989-08-01,44.8
1989-08-22,41
1989-08-23,41.2
1990-07-10,42
1990-07-19,41.2
1990-07-20,42
1990-07-24,42
1990-08-03,41.8
1990-08-04,41
1990-08-05,41.2
1991-07-09,41.4
1991-07-12,42.2
1991-07-13,43.2
1991-07-14,43.8
1991-07-15,41.7
1991-07-16,41.6
1991-07-17,44.2
1991-07-18,43.6
1991-08-03,41
1991-08-04,41.6
1991-08-05,43.8
1991-08-06,42
1991-08-13,42.6
1991-08-16,43.8
1991-08-17,42
1991-08-20,44.4
1992-07-13,41.2
1992-07-14,41.7
1992-08-02,41
1992-08-03,41.5
1992-08-04,42.8
1992-08-05,42
1992-08-06,43.2
1992-08-17,41.8
1992-08-18,41.4
1992-08-24,42.5
1992-09-15,41.8
1993-07-23,41
1993-07-25,41
1993-07-26,42
1993-07-28,41.8
1993-08-04,42.4
1993-08-05,41
1994-07-04,43.9
1994-07-05,42.4
1994-07-06,41.8
1994-07-11,42.4
1994-07-15,41.8
1994-07-18,41.4
1994-07-19,43.4
1994-07-20,41.4
1994-08-18,41.4
1994-08-19,42.2
1994-08-26,41.8
