fecha,maxima
1951-07-28,36.6
1957-07-31,35.7
1957-08-01,37
1957-08-02,35.4
1958-07-31,36
1964-07-17,35
1965-06-19,35
1965-08-04,35
1966-08-12,35.4
1968-06-30,35.2
1974-08-16,36
1975-07-30,35.6
1975-07-31,35
1975-08-07,35.4
1976-08-05,35.6
1980-08-21,35.2
1980-08-22,35.4
1981-07-28,35.2
1981-07-29,37.8
1982-07-05,36.8
1982-07-06,37.8
1982-07-07,36.8
1982-07-08,36.6
1987-08-12,37.4
1987-08-13,38
1987-08-14,36
1987-08-15,36.6
1987-08-20,35.4
1988-09-06,36.4
1988-09-07,36.8
1988-09-08,36.2
1989-07-19,36.4
1989-07-20,36
1990-07-21,35.7
1990-08-04,35.4
1991-07-10,35
1991-08-05,35.2
1991-08-06,36.8
1991-08-14,35.6
1991-08-15,35.3
1992-08-25,35.6
1993-07-28,35.5
1993-07-29,36.2
1993-08-06,35
1993-08-20,35
1994-07-27,35.2
1995-07-19,35.6
1995-07-20,36.5
1995-07-21,37.4
1995-07-24,37.4
1995-07-29,35
1996-07-22,35
1998-07-19,35
1998-08-07,35.2
1998-08-08,36.4
1998-08-09,36.9
1998-08-10,37
1998-08-11,37.3
1999-07-01,35.6
1999-08-24,35.2
2000-07-21,36.4
2000-07-31,35.2
2000-08-10,35.8
2001-06-20,35.5
2001-06-21,35.4
2001-06-22,36.6
2001-06-25,35.5
2001-07-02,35.6
2001-07-31,35.1
2001-08-24,35.4
2002-06-17,36.4
2002-06-22,36.1
2002-07-27,35
2002-08-14,36.2
2003-06-20,35.5
2003-06-21,36.3
2003-06-22,36.9
2003-07-10,35
2003-07-11,35.4
2003-07-12,35.3
2003-07-13,36
2003-08-01,36.3
2003-08-02,37.8
2003-08-03,36.9
2003-08-04,38.8
2003-08-05,37.2
2003-08-06,36.8
2003-08-07,37.3
2003-08-08,36.5
2003-08-09,36.4
2003-08-10,37.3
2003-08-11,37.2
2003-08-12,38
2003-08-13,35.4
2003-08-14,35.1
2004-07-31,36.2
2004-08-01,36.1
2005-07-03,35.7
2005-07-14,37
2005-07-15,35.7
2005-08-08,36.5
2006-07-10,36.5
2006-07-17,35.8
2006-07-21,35.2
2006-07-24,35.8
2006-07-25,35
2006-09-04,35
2006-09-05,35.9
2007-07-31,36.5
2007-08-04,36.8
2007-08-05,35.5
2007-08-27,35.2
2008-07-19,35.6
2008-07-23,35.6
2008-08-05,35.7
2009-07-26,35
2009-08-23,35
2011-06-26,35.3
2011-06-27,35.3
2011-08-20,36.7
2012-08-09,36
2012-08-10,37.2
2012-08-17,35.5
2012-08-18,36.1
2015-06-30,35.9
2015-07-06,35.7
2015-07-16,35
2016-07-18,35.6
2016-07-19,35
2016-08-23,35.5
2016-09-06,35.2
2016-09-07,35
2017-06-18,35.6
2017-06-19,35
2017-07-17,36
2017-07-18,35.3
2017-08-21,36.8
2017-08-22,35.1
2018-08-02,36
2018-08-06,36.7
2019-06-26,36.4
2019-06-27,38.8
2019-06-28,36.7
2019-06-29,38.6
2019-06-30,36.8
2019-07-12,35.2
2019-07-22,35.6
2019-07-24,35.2
2020-07-27,38
2020-07-30,36.3
2020-07-31,35
2020-08-06,35.2
2020-08-07,38.2
2020-08-09,35.3
2021-07-21,35.4
2021-07-22,35.5
2021-08-11,35.5
2021-08-12,35.3
2021-08-13,37.5
2021-08-14,38
2022-06-14,36.2
2022-06-15,36
2022-06-16,35.9
2022-06-17,37.3
2022-06-18,37.3
2022-07-11,35.1
2022-07-12,35.8
2022-07-13,37.5
2022-07-14,37.8
2022-07-15,35.9
2022-07-16,38.7
2022-07-17,38.7
2022-07-18,39.3
2022-07-24,36.2
2022-08-02,36.7
2022-08-12,35.1
2022-08-24,35
