fecha,maxima
1964-08-02,36.2
1964-08-03,37.2
1969-07-21,35
1975-08-08,35.3
1982-07-06,35.4
1982-07-07,37
1983-07-30,35.6
1986-07-06,37.4
1986-08-18,35
1987-08-15,35.7
1989-08-01,35
1990-08-06,35.4
1991-08-29,35.2
1993-08-05,35.4
1993-08-06,35
1999-07-30,35.8
2000-07-07,36.4
2000-08-24,35.3
2001-08-29,36.4
2003-08-07,35.4
2003-08-08,35.3
2003-08-09,35
2003-08-10,35.1
2003-08-12,36
2003-08-13,36
2003-08-14,35.5
2004-08-12,35.4
2005-06-29,35.5
2005-07-18,35
2006-07-12,35.5
2006-08-03,36.5
2010-08-27,38
2012-06-21,36.8
2013-07-28,36.1
2014-06-13,35.3
2014-06-14,35.2
2015-07-04,35.4
2015-07-22,36.3
2015-08-13,36.9
2017-08-03,37.5
2017-08-04,35
2018-07-16,35.1
2018-08-01,35.4
2018-08-02,35.3
2018-08-03,35.2
2018-08-04,39.8
2018-08-05,38.3
2019-06-29,36.1
2020-07-06,35
2021-08-07,36.2
2021-08-12,37.5
2021-08-13,36.1
