fecha,maxima
1952-07-12,38.4
1952-07-13,38.4
1952-07-14,38
1953-07-20,39.5
1953-07-21,38.6
1953-07-22,38.5
1954-07-25,36.4
1954-07-26,38
1954-08-18,35.4
1954-08-19,37
1954-08-20,36.2
1955-09-02,36.2
1956-07-06,35
1956-07-07,35.8
1956-07-08,35.4
1956-08-02,38.4
1956-08-03,37.2
1956-08-04,36.5
1957-07-11,40
1957-07-12,39.8
1957-07-13,37.2
1958-08-14,37.8
1958-08-15,40.4
1958-08-16,40.6
1958-08-17,39
1959-08-19,37.6
1961-07-09,35
1961-08-17,38.5
1961-08-18,37.4
1961-08-19,35.8
1961-08-24,37.1
1961-08-25,36.5
1961-09-15,37.4
1961-09-16,36.3
1962-07-31,35
1962-08-01,35
1962-08-02,35
1962-08-03,35
1962-08-11,35.2
1962-08-22,35.2
1962-08-23,35.5
1962-08-31,35.4
1962-09-16,37
1964-05-15,35.2
1966-08-17,39.2
1966-08-18,36.2
1966-08-19,41.2
1966-08-20,37.2
1967-07-20,37.2
1968-08-18,36.4
1969-07-18,35
1969-07-20,38
1969-07-21,37.2
1969-07-25,38
1970-07-17,35.8
1970-07-18,36
1970-07-28,35
1973-08-13,38
1973-08-14,36
1973-08-15,35
1974-07-01,36.6
1974-07-02,37
1974-08-06,37.8
1974-08-15,35.6
1974-09-08,35.4
1975-07-05,35
1975-07-14,36.4
1975-07-15,39.8
1975-07-16,35.6
1975-07-27,36.6
1975-08-11,36.4
1976-08-07,36.6
1976-08-08,38.2
1976-08-09,38.8
1976-08-10,39
1976-08-11,37.4
1976-08-12,37.8
1976-08-13,38.2
1976-08-14,35
1978-07-16,36
1978-07-17,37.2
1978-07-18,38.6
1978-07-21,35.4
1978-07-22,35.2
1978-07-23,37.2
1978-07-29,35.2
1978-09-10,36.8
1980-07-23,35.2
1980-07-24,36.2
1980-08-05,38
1980-08-06,37.4
1980-08-07,39
1980-08-08,35.8
1980-09-01,36
1982-07-23,37.2
1982-07-24,37.2
1982-07-25,35.6
1982-07-26,40.4
1982-07-27,35.4
1983-06-13,37.8
1983-06-14,35.8
1983-06-17,35.2
1983-09-05,36.8
1983-09-06,37
1983-09-07,36.2
1983-09-26,35.8
1984-07-17,36
1984-07-27,36
1984-07-28,37.4
1984-08-08,35.5
1985-08-15,36.2
1985-08-16,37.2
1985-08-17,35
1985-08-29,36.4
1986-05-26,35
1986-08-21,35
1986-08-25,35
1986-09-05,37
1986-09-06,36.2
1987-09-12,37
1988-07-31,38.2
1988-08-01,38.2
1988-08-17,36.4
1988-08-27,35
1988-09-10,36.4
1989-07-26,35
1990-07-08,35
1990-08-05,37.4
1990-08-06,37.6
1990-08-07,36.4
1990-08-08,36
1990-08-26,36.4
1990-08-27,38.4
1990-08-28,35.2
1992-08-13,35.2
1992-08-26,36.2
1992-08-27,35.6
1993-08-11,35.8
1993-08-12,36.2
1994-07-04,39.8
1994-07-05,39.7
1994-07-06,41.1
1994-07-07,36.8
1994-08-07,35.2
1994-08-08,36.6
1994-08-29,35.4
1995-07-28,36.7
1995-07-29,36.8
1998-06-23,36.2
1998-08-05,36.2
1998-08-06,35.6
1998-08-27,36
1998-08-28,36
1999-07-03,36.2
2000-08-03,35
2000-08-17,35.2
2001-08-06,35.2
2002-06-23,35.7
2003-05-21,37.6
2003-05-22,36.2
2003-08-07,35.6
2004-07-01,35.5
2004-07-24,37.1
2004-07-25,39.2
2004-07-26,36.4
2004-07-27,38
2004-08-28,35.2
2004-08-29,35
2005-07-21,36
2005-07-22,36.2
2005-09-04,35
2005-09-05,35.1
2007-07-29,35.8
2007-07-30,35
2007-07-31,36.4
2009-07-26,35.1
2009-07-27,36.6
2009-07-28,39.8
2009-07-29,41.3
2009-07-30,40.8
2009-07-31,41.4
2009-08-01,39.2
2010-06-02,35.2
2010-07-10,36.9
2010-07-11,35.7
2010-07-12,38.4
2010-08-11,35.3
2010-08-12,39.1
2010-08-26,37.9
2010-08-27,37.3
2010-08-28,36.3
2010-08-29,35.2
2010-08-30,36.6
2011-06-21,37.9
2011-06-22,37.8
2011-06-23,35.2
2011-07-30,37.5
2011-08-15,35.7
2011-08-16,36.6
2011-09-08,37.4
2012-05-13,35.1
2012-05-14,36.2
2012-05-15,35.3
2012-06-26,36.3
2012-07-16,35.3
2012-07-17,39.7
2012-07-22,37.4
2012-08-10,36.9
2012-08-11,37.4
2012-08-21,36.5
2012-08-23,35.3
2013-08-12,35
2013-08-13,36.7
2013-08-14,38.9
2013-08-15,37.6
2013-08-16,38.1
2015-05-11,35.5
2015-05-13,35.5
2015-07-07,36.4
2015-07-08,36.6
2016-08-05,35.7
2016-08-06,36.5
2016-08-10,35.9
2016-08-11,35.8
2016-08-29,36.2
2017-06-22,35.5
2017-07-28,36.6
2017-07-29,35.9
2017-08-08,36.5
2017-08-09,35.1
2017-08-22,35.7
2017-08-24,36.2
2019-08-18,35.1
2019-08-24,36.4
2020-07-08,35.7
2020-07-18,35.6
2020-08-22,36.3
2020-08-26,36.9
2020-08-27,39.6
2020-08-28,36.1
2021-07-17,36.1
2021-07-18,35.8
2021-07-19,35.6
2021-08-14,36.4
2021-08-15,40
2021-08-16,37.4
2021-08-17,36
2021-08-18,35.2
