fecha,maxima
1972-08-23,36
1973-08-09,37
1973-08-10,36
1973-08-18,35.4
1973-09-02,35.6
1973-09-03,36.4
1974-07-07,35
1974-07-10,36
1974-07-11,37
1974-07-28,36
1975-07-01,35.2
1975-07-29,36.4
1975-08-19,35.6
1976-06-27,36.4
1976-07-20,35.2
1976-07-23,35
1976-07-24,36.6
1976-07-28,36
1976-08-03,35
1976-08-04,36.4
1976-08-05,36
1976-08-18,35
1976-08-19,35.2
1978-07-15,35.4
1978-08-13,36.2
1978-08-22,35.2
1978-08-24,35
1979-07-07,36
1980-08-20,36
1980-08-21,37
1981-06-14,35.6
1981-06-15,37
1981-07-28,36.2
1982-07-06,35
1982-07-07,36.8
1982-07-25,35.2
1982-08-10,36.8
1982-08-11,35.4
1982-08-13,38.4
1983-07-13,35
1983-09-06,35.2
1983-09-07,35.2
1983-09-24,35
1984-06-15,35
1984-07-05,35.8
1984-07-27,36.2
1984-07-28,39
1984-07-29,39.6
1984-08-31,37
1985-07-07,37.6
1985-07-22,38.8
1985-07-23,37.8
1985-07-24,36.2
1985-08-17,35
1985-08-20,35.2
1985-08-28,35.2
1985-09-07,37.2
1985-09-08,35.6
1985-09-09,36
1985-09-10,35.8
1985-09-11,37
1985-09-12,36.4
1986-07-04,36.6
1986-07-16,37.4
1986-07-20,35.4
1986-07-21,36
1986-07-27,35
1986-07-29,35.6
1986-09-02,35.4
1986-09-03,35.4
1987-06-27,36
1987-06-28,37.2
1987-06-29,36.6
1987-06-30,36.2
1987-07-02,37
1987-07-04,37
1987-07-10,36
1987-08-02,37.4
1987-08-03,39.6
1987-08-04,38.2
1987-08-11,37
1987-08-12,40.6
1987-08-13,39
1987-08-14,37.2
1987-08-15,36.2
1987-08-19,35.4
1987-08-20,37.4
1987-09-07,36.4
1987-09-11,35.6
1987-09-12,35.2
1987-09-13,35.6
1987-09-14,35.2
1987-09-15,35.4
1987-09-16,37
1988-07-17,35.2
1988-08-26,37
1988-09-05,36.6
1988-09-06,39.8
1988-09-07,39.8
1988-09-08,38.8
1989-06-21,35.2
1989-06-22,35.4
1989-06-30,35
1989-07-12,35.2
1989-07-13,37
1989-07-14,36.2
1989-07-15,37.8
1989-07-16,38
1989-07-17,38.8
1989-07-18,39
1989-07-19,40.4
1989-07-20,37
1989-07-21,36.6
1989-07-28,39
1989-07-29,40.2
1989-07-30,36.6
1989-07-31,35.2
1989-08-01,37
1989-08-02,37.8
1989-08-21,35.4
1990-06-24,35
1990-07-08,37.6
1990-07-11,39.6
1990-07-12,35
1990-07-16,39
1990-07-17,39.8
1990-07-18,41
1990-07-19,41.8
1990-07-20,42.6
1990-07-21,41.2
1990-07-22,36.8
1990-07-23,37.2
1990-07-24,38.6
1990-07-31,36.4
1990-08-01,39.6
1990-08-02,35.4
1990-08-03,40.8
1990-08-04,42.2
1990-08-05,40.8
1990-08-09,35.6
1990-08-10,36
1990-08-11,36
1990-08-18,36.6
1990-08-19,38.2
1991-05-27,35.2
1991-06-30,37.4
1991-07-10,35.6
1991-07-15,37
1991-07-16,36.6
1991-07-17,37.6
1991-07-18,39.2
1991-07-20,35.2
1991-07-21,36.4
1991-07-22,36
1991-07-27,38
1991-08-03,35.6
1991-08-04,35.6
1991-08-05,37.6
1991-08-06,35
1991-08-10,35
1991-08-11,37.2
1991-08-12,38.2
1991-08-13,38.2
1991-08-14,39.2
1991-08-15,36.8
1991-08-16,36.2
1991-08-17,36.2
1991-08-18,36.6
1991-08-20,37
1991-08-25,36.4
1991-09-16,35
1991-09-17,36.4
1992-05-16,35.2
1992-07-13,36.4
1992-07-14,37.8
1992-07-18,35.8
1992-07-19,36.6
1992-07-25,36.2
1992-07-26,36.6
1992-07-27,36.6
1992-07-28,39.4
1992-07-29,37.4
1992-07-30,37.2
1992-08-01,35
1992-08-02,35
1992-08-05,35.8
1992-08-06,37
1992-08-24,37
1992-08-25,35.6
1993-07-23,36.8
1993-07-27,35.6
1993-07-28,37.6
1993-08-06,36.4
1993-08-11,36.6
1993-08-17,36.2
1993-08-18,39
1993-08-19,40.2
1993-09-01,35.4
1993-09-02,35.6
1994-06-23,35.6
1994-07-15,35.6
1994-07-26,36.2
1994-08-19,37.4
1994-08-20,36.2
1994-08-27,35.2
1995-07-07,36.2
1995-07-18,35
1995-07-19,37.6
1995-07-20,36.4
1995-07-23,37
1995-07-24,42.2
1995-07-28,37.6
1995-08-09,35
1995-08-15,35.8
1995-08-16,39.4
1996-06-13,38
1996-06-14,38.4
1996-06-15,38.6
1996-06-16,35.8
1996-06-28,35.2
