fecha,maxima
1960-06-21,35.2
1961-07-11,35.8
1961-07-26,36.4
1961-08-07,35.4
1961-08-08,36.6
1961-08-29,35.2
1962-06-24,35.8
1962-07-13,35
1962-07-21,35.6
1962-08-01,36
1962-08-13,35.4
1962-08-14,36.6
1962-08-19,36
1962-08-20,35.8
1962-08-25,35
1962-08-27,35
1962-08-28,36
1962-08-30,35
1962-09-02,35
1962-09-10,35
1962-09-11,35.6
1962-09-12,35.6
1963-06-18,35.4
1963-06-22,35.4
1963-07-08,35.8
1963-07-09,36
1963-07-15,35
1963-07-16,35.8
1963-07-23,36.4
1963-07-24,37.8
1964-07-03,35.4
1964-07-04,35.2
1964-07-15,36.6
1964-07-16,37.6
1964-07-17,37.2
1964-07-18,36.8
1964-07-19,35.8
1964-07-20,35.6
1964-07-21,36
1964-07-22,35.2
1964-07-25,35.8
1964-07-26,35.6
1965-06-19,35.4
1965-06-20,37.8
1965-06-21,38.8
1965-06-25,37.6
1965-06-27,35.6
1965-06-28,36
1965-06-29,37
1965-07-03,36
1965-07-12,35.6
1965-07-24,35.6
1965-07-29,35.4
1965-07-30,37.8
1965-08-04,35.6
1965-08-05,38
1966-06-28,35
1966-07-12,35.2
1966-07-13,37
1966-07-14,36
1966-08-03,35.8
1966-08-11,35.8
1966-08-12,38.6
1966-08-13,38.4
1966-09-07,35
1966-09-08,36
1966-09-09,36.2
1966-09-10,37
1967-06-22,39.2
1967-07-16,35.6
1967-07-17,37.4
1967-07-18,37.2
1967-07-19,40.2
1967-07-20,39.8
1967-07-21,38.8
1967-07-22,37.2
1967-07-28,35.6
1967-07-31,35.6
1967-08-01,35.4
1967-08-02,35.2
1967-08-22,36
1968-06-28,35
1968-06-29,37.4
1968-06-30,38.4
1968-07-01,35.4
1968-07-07,35.6
1968-07-08,37
1968-07-09,38.6
1968-07-10,37.6
1968-08-23,36.4
1969-07-13,35
1969-07-18,38
1969-07-19,38
1969-07-20,37.8
1969-07-21,35.6
1969-08-05,36.2
1969-08-07,35.6
1969-08-08,38
1969-08-09,36
1970-07-11,35.4
1970-07-12,36
1970-07-13,36.6
1970-07-21,35.6
1970-07-23,37.2
1970-07-24,35.6
1970-07-28,36
1970-08-07,35.6
1970-08-12,35.4
1970-08-13,36.2
1971-07-15,35
1971-07-30,38.6
1971-08-14,36
1971-08-16,37.4
1971-08-17,37.6
1973-07-01,35.6
1973-07-02,35.2
1973-07-03,36.2
1973-07-04,37.8
1973-08-09,35.6
1973-08-10,36
1973-08-11,35.6
1973-08-12,35.6
1973-08-13,35.2
1973-08-14,37
1973-08-19,35
1973-08-20,35.6
1973-08-21,35.6
1974-07-02,36.4
1974-07-08,35
1974-07-11,36.4
1974-07-12,36.6
1974-07-29,36.6
1974-08-02,35
1974-08-06,35.6
1974-08-07,37
1974-08-15,35
1974-08-16,36.2
1975-06-28,35
1975-07-13,37.6
1975-07-14,38.4
1975-07-15,37
1975-07-16,35.6
1975-07-30,35.6
1975-07-31,37.4
1975-08-02,35
1975-08-03,36.6
1975-08-04,36.4
1975-08-05,36.6
1975-08-06,37
1975-08-07,37
1975-08-08,37
1976-06-25,35.8
1976-07-15,35.2
1976-07-30,35
1976-08-04,36.4
1976-08-05,36
1976-08-06,36.2
1978-07-10,36
1978-07-14,36.4
1978-07-15,37.6
1978-07-16,39.6
1978-07-17,39.8
1978-07-26,35
1978-08-05,35
1978-08-06,35.2
1978-08-22,35
1979-07-08,36
1979-07-09,37.4
1979-07-10,35.6
1979-07-17,35.2
1979-07-18,35.6
1979-07-26,35
1979-07-27,38.2
1979-07-28,38.6
1979-07-29,37.8
1979-07-30,35.2
1979-08-05,36
1979-08-06,35.8
1979-08-14,35.4
1980-07-19,35
1980-07-23,37.2
1980-07-24,35.6
1980-07-25,36.6
1980-08-02,36
1980-08-04,36.6
1980-08-05,36
1980-08-06,35.8
1980-08-07,37
1980-08-11,35.6
1980-08-21,36
1980-08-22,38.2
1981-06-08,35.6
1981-06-09,35.4
1981-06-11,35.4
1981-06-12,37.6
1981-06-13,37.4
1981-06-14,35.6
1981-06-15,36.8
1981-06-16,37
1981-07-29,35.4
1981-07-30,37.6
1981-08-05,35.2
1982-07-01,35.2
1982-07-05,38.8
1982-07-06,42
1982-07-07,42.8
1982-07-08,38.8
1982-07-09,38
1982-07-10,36
1982-07-11,37
1982-07-12,36
1982-08-12,36.4
1982-08-13,35.2
1985-06-30,36
1985-07-01,36.6
1985-07-02,36.4
1985-07-06,35.2
1985-07-07,35.4
1985-07-08,35.6
1985-07-13,35
1985-07-18,35.6
1985-07-19,35.2
1985-07-22,35.2
1985-07-23,38.2
1985-07-24,38.4
1985-07-25,38
1985-07-26,37.4
1985-07-28,35.6
1985-08-03,35
1985-08-05,35
1985-08-09,35.4
1985-08-18,35.4
1985-08-19,36.8
1985-08-21,35.8
1985-08-22,35.6
1985-09-08,36
1985-09-09,35.4
1986-06-25,35.5
1986-06-26,35
1986-06-27,40.6
1986-06-28,39
1986-06-29,35.6
1986-07-02,35
1986-07-05,35.6
1986-07-11,36.2
1986-07-17,35
1986-07-28,35
1986-07-29,37.5
1986-07-30,35.6
1986-07-31,35
1986-08-02,35.8
1986-08-03,36
1986-08-06,36
1986-08-10,35.6
1986-08-14,35
1986-08-15,35.8
1986-08-16,35.4
1986-08-17,35.6
1986-08-21,36.2
1987-07-02,35
1987-07-03,35.6
1987-07-04,35.4
1987-07-05,36.4
1987-07-06,35.2
1987-08-03,35.4
1987-08-04,36.6
1987-08-11,35
1987-08-12,37
1987-08-13,39.6
1987-08-14,39.8
1987-08-15,39.8
1987-08-16,40.6
1987-08-18,35.4
1987-08-20,37.8
1987-08-21,38.2
1987-09-14,35.4
1987-09-15,36.6
1988-07-11,36.2
1988-07-13,35
1988-07-18,35.5
1988-07-22,35.5
1988-07-26,37.5
1988-07-27,35.5
1988-07-31,35.2
1988-08-01,37.2
1988-08-02,37
1988-08-09,36.6
1988-08-10,35.6
1988-08-12,36
1988-08-13,35.6
1988-08-14,36.2
1988-08-15,35.6
1988-08-16,35.2
1988-08-19,35.8
1988-09-05,35.4
1988-09-06,35.5
1988-09-07,36.4
1989-06-21,35
1989-06-22,35.5
1989-06-26,35
1989-07-01,35.4
1989-07-03,36
1989-07-07,35
1989-07-17,36.5
1989-07-18,36
1989-07-19,37.6
1989-07-20,37.3
1989-07-21,36
1989-07-23,35.3
1989-07-26,35
1989-07-30,37
1989-07-31,36
1990-06-25,35.6
1990-06-30,35.5
1990-07-09,36
1990-07-17,36.8
1990-07-18,37.6
1990-07-19,37
1990-07-20,36
1990-07-21,36.6
1990-07-22,37.2
1990-07-23,38
1990-07-24,38
1990-07-25,37.6
1990-07-26,35
1990-07-27,35
1990-08-01,36.7
1990-08-02,35.4
1990-08-03,36.2
1990-08-04,37.7
1990-08-05,38
1990-08-13,35
1990-08-21,35
1991-06-24,35.8
1991-06-25,37.8
1991-06-26,36
1991-07-09,35.5
1991-07-10,37.5
1991-07-11,37.7
1991-07-12,35.5
1991-07-13,36.5
1991-07-14,36.5
1991-07-16,38
1991-07-17,38
1991-07-18,38
1991-07-19,37.4
1991-07-20,37.3
1991-07-21,36.8
1991-07-22,36.6
1991-07-23,36.8
1991-07-28,36.3
1991-07-29,36
1991-08-02,36.5
1991-08-03,39
1991-08-04,37
1991-08-05,36.5
1991-08-06,38.2
1991-08-07,37
1991-08-13,35.6
1991-08-14,38.5
1991-08-15,37.5
1991-08-16,35
1991-08-17,35
1991-08-18,35.2
1991-08-19,35.5
1991-08-20,36.5
1991-08-22,36.3
1991-08-24,36.8
1991-08-25,37.7
1991-08-26,39
1991-08-27,39.4
1991-08-28,39.8
1991-08-29,37.8
1991-08-30,35.5
1992-07-15,35.7
1992-07-17,35.8
1992-07-18,35.8
1992-07-19,36.7
1992-07-20,37
1992-07-26,37.2
1992-07-27,38.4
1992-07-28,35.8
1992-07-29,36.5
1992-07-31,35.6
1992-08-01,36
1992-08-02,36.7
1992-08-03,35.6
1992-08-06,35.5
1992-08-07,36.2
1992-08-17,35.2
1992-08-18,36.1
1992-08-25,36.5
1992-08-26,37.3
1993-06-27,36
1993-06-28,35.4
1993-07-04,35
1993-07-15,36.2
1993-07-16,36.7
1993-07-17,36
1993-07-28,37.8
1993-07-29,38.2
1993-07-30,35.5
1993-08-05,36.2
1993-08-06,37.8
1993-08-07,36.6
1993-08-17,36.5
1993-08-18,36.5
1993-08-19,37
1993-08-20,37.5
1993-08-21,36.5
1994-06-01,36.2
1994-06-29,36.5
1994-06-30,37.8
1994-07-01,37.8
1994-07-02,35.7
1994-07-03,39.2
1994-07-04,39.3
1994-07-05,35
1994-07-10,35.2
1994-07-12,35.2
1994-07-14,35.9
1994-07-15,36.9
1994-07-16,37.3
1994-07-17,37.2
1994-07-26,35.5
1994-07-27,37.1
1994-07-28,36
1994-08-03,35
1994-08-04,35.5
1994-08-05,36.3
1994-08-06,35.7
1994-08-07,37.4
1994-08-08,36.5
1994-08-16,35.4
1994-08-21,38.2
1994-08-22,35.5
1994-08-23,36
1994-08-27,35.2
1994-08-28,35
1995-06-23,35
1995-07-12,35
1995-07-16,35
1995-07-18,35
1995-07-19,37.5
1995-07-20,37.5
1995-07-21,36.5
1995-07-24,37
1995-07-28,35.5
1995-07-29,38.3
1995-08-03,35.4
1995-08-04,35.5
1996-07-18,36
1996-07-19,35.4
1996-07-24,37.5
1996-07-25,35
1997-07-29,35.5
1997-07-30,35.2
1997-08-03,36
1997-08-04,36.4
1997-08-15,35
1998-06-19,35.5
1998-06-27,35.2
1998-07-06,36.9
1998-07-13,35
1998-07-17,35.2
1998-07-19,36.7
1998-07-20,35.4
1998-07-23,37.2
1998-07-24,35
1998-07-26,35.2
1998-08-07,36.5
1998-08-08,36.7
1998-08-09,37.9
1998-08-10,37.5
1998-08-11,38
1998-08-12,38.5
1998-08-15,36
1998-08-16,35.2
1998-08-17,35.5
1998-09-01,35.3
1999-07-01,36.5
1999-07-02,37
1999-07-03,35.8
1999-07-04,35.8
1999-07-20,35
1999-08-05,35
1999-08-24,35.5
1999-08-25,36
1999-08-27,35.3
2000-06-16,35.3
2000-06-17,35.4
2000-06-27,36
2000-07-02,35.8
2000-07-22,35.4
2000-08-09,36
2000-08-10,37.4
2000-08-14,36.7
2000-08-15,36.8
2000-08-16,36.9
2000-08-17,35.2
2000-08-18,35.5
2000-08-19,36.6
2000-08-20,37.2
2000-08-24,35
2000-08-25,39
2000-09-15,35.2
2001-05-29,35
2001-06-21,36.5
2001-06-22,37.2
2001-06-23,37
2001-06-24,36
2001-06-25,39.5
2001-06-26,38.7
2001-06-30,36
2001-07-01,35.5
2001-07-02,37
2001-07-03,36.2
2001-07-30,36.6
2001-07-31,38
2001-08-01,39
2001-08-02,37
2001-08-07,36.2
2001-08-13,35.2
2001-08-21,35
2001-08-22,37
2001-08-23,36.5
2001-08-24,37
2001-08-25,36
2001-08-26,35.7
2001-08-27,36.8
2001-08-28,37
2002-06-13,35
2002-06-21,36.8
2002-06-22,37.5
2002-06-23,37.5
2002-06-26,35.3
2002-07-19,36.5
2002-07-20,37
2002-07-21,37
2002-07-27,35.7
2002-07-28,35
2002-07-29,35.6
2002-08-15,36.7
2002-08-17,35.5
2002-08-18,35.6
2002-08-20,35.5
2003-06-12,35.6
2003-06-13,36
2003-06-14,38.2
2003-06-15,37.1
2003-06-16,35.7
2003-06-20,37.4
2003-06-21,39.4
2003-06-22,38.2
2003-06-23,37.6
2003-06-24,38
2003-06-25,36.6
2003-07-07,35.2
2003-07-08,37.5
2003-07-10,35.6
2003-07-11,38.4
2003-07-12,36.6
2003-07-13,38
2003-07-14,35.9
2003-07-18,36
2003-07-19,38.5
2003-07-21,37.1
2003-07-22,35.5
2003-07-25,35.4
2003-07-26,37
2003-07-27,35.4
2003-07-30,35.4
2003-07-31,37
2003-08-01,36.7
2003-08-02,37.4
2003-08-03,38.5
2003-08-04,38
2003-08-05,38
2003-08-06,38.9
2003-08-07,38.6
2003-08-08,36.4
2003-08-09,37.7
2003-08-10,38.7
2003-08-11,39.2
2003-08-12,38.8
2003-08-13,39.4
2003-08-14,38.8
2003-08-15,35.2
2003-08-19,36
2003-08-20,35.2
2003-08-23,35
2003-08-25,36.4
2003-08-27,36.4
2004-06-18,35.6
2004-06-26,36
2004-06-27,38.4
2004-06-30,37.4
2004-07-22,36.7
2004-07-24,37.5
2004-07-25,35
2004-07-31,36
2004-08-01,37.5
2004-08-14,35
2004-08-15,35.6
2005-06-18,35.3
2005-06-19,36.5
