fecha,maxima
1964-06-30,35
1964-07-24,37.2
1964-08-02,36.5
1964-08-03,38
1964-08-04,36
1964-08-10,36.5
1965-05-11,35.9
1965-08-27,35.5
1968-06-30,35
1968-07-18,35
1969-07-11,35
1969-07-13,36
1969-07-21,35
1970-05-26,35
1970-05-31,35
1970-07-04,35
1970-07-05,35
1970-07-11,35
1970-07-16,36
1970-07-18,35
1970-07-30,35
1970-09-04,37
1970-09-05,35
1970-09-06,37
1971-06-30,36
1974-06-03,36
1975-07-30,35
1980-08-20,36
1981-06-14,40
1981-06-15,39.6
1981-07-15,35.6
1982-08-09,35
1982-08-11,35
1983-09-06,35.4
1987-08-02,36
1987-08-03,35
1987-08-12,36.8
1988-09-06,36.6
1989-07-13,35
1989-07-14,35
1989-07-28,35.6
1989-08-01,36.6
1990-07-10,35.2
1990-07-11,36.6
1990-07-17,37.8
1990-07-18,37.2
1990-07-20,35.6
1990-07-22,37.6
1990-07-23,37.6
1990-08-04,36
1990-08-18,35
1990-08-19,35.4
1993-08-20,35
1995-07-24,37.8
1996-07-14,35
1999-07-08,36.4
2000-06-15,35
2000-06-17,35.2
2000-06-25,35.2
2003-06-19,38
2003-08-06,35.5
2003-08-07,35
2003-08-08,36.6
2003-08-12,38.2
2004-07-25,35
2005-07-11,35.5
2005-07-20,36.9
2005-08-06,37
2006-07-13,36.5
2006-07-16,36.1
2006-07-17,39.5
2006-08-05,35
2006-08-06,35.2
2006-08-11,35
2006-09-05,35.8
2010-07-26,35.2
2010-07-27,35.6
2011-06-25,37
2012-06-26,35.4
2013-07-04,35.1
2013-07-05,38
2013-07-06,36.8
2013-07-07,37.1
2013-07-08,35.1
2016-08-07,38.1
2016-08-08,35.4
2017-08-20,35.9
2018-08-03,37.7
2018-08-04,36.6
2018-08-20,36.8
2018-09-01,35.5
2020-07-17,36.5
2020-09-12,35.5
2021-07-16,35
2022-07-08,35.5
2022-07-12,38.8
2022-07-13,37.7
2022-07-14,35.6
2022-07-30,35.2
2022-07-31,37.2
2022-08-01,36.5
