fecha,maxima
1950-06-29,36.8
1951-07-27,37
1951-07-28,37
1954-07-24,35.2
1957-07-31,36.6
1957-08-01,36.6
1957-08-03,35.6
1958-07-30,35.2
1958-07-31,37
1959-07-08,35.2
1960-07-28,35.8
1962-08-27,35
1964-07-16,35.6
1964-07-17,35.8
1964-07-24,35
1965-08-04,36.6
1965-08-05,35.6
1966-07-12,35.4
1966-07-13,35.8
1966-08-11,35
1966-08-12,35.6
1966-09-07,35
1966-09-09,35.4
1967-07-11,35
1968-06-29,36
1968-06-30,36
1968-07-27,35
1968-08-22,35.6
1969-07-18,35
1969-07-20,35
1970-07-12,35.6
1974-08-16,35
1975-07-30,35.2
1976-08-05,36.8
1976-08-06,35
1978-07-16,35.4
1979-07-09,35
1980-07-22,35.4
1980-08-21,36.6
1980-08-22,36.4
1981-06-12,35.4
1981-06-13,35.6
1981-06-14,35.4
1981-07-28,35.2
1981-07-29,38
1982-07-01,35.2
1982-07-05,36.6
1982-07-06,37.4
1982-07-07,36
1982-08-12,35.4
1985-07-07,35
1985-07-22,35.2
1985-07-24,35.6
1985-07-25,36.2
1987-06-28,35.2
1987-08-03,35
1987-08-04,36.4
1987-08-05,35
1987-08-12,37.6
1987-08-13,37.8
1987-08-14,36
1987-08-15,35.4
1987-08-20,35.6
1987-09-12,35
1987-09-14,35
1988-09-06,37.6
1988-09-07,37.6
1988-09-08,37.4
1989-07-17,35
1989-07-19,37.6
1989-07-20,36.8
1989-07-30,35.5
1989-07-31,36
1989-08-02,35.8
1990-07-12,35.8
1990-07-18,35.4
1990-07-19,36.4
1990-07-20,35.6
1990-07-21,36.5
1990-08-01,35.8
1990-08-02,36
1990-08-04,35.2
1990-08-19,35.6
1991-07-10,35.2
1991-07-16,35
1991-07-18,35
1991-08-03,35
1991-08-05,36
1991-08-06,37.4
1991-08-14,36.2
1991-08-15,37.4
1991-08-16,35.6
1992-07-14,35.2
1992-07-19,35.4
1992-07-26,35
1992-07-27,35
1992-07-28,35.6
1992-08-01,35.2
1992-08-05,35.4
1992-08-06,35.4
1992-08-17,35.4
1992-08-25,37.4
1993-07-28,37
1993-07-29,36.6
1993-08-05,35.6
1993-08-06,36.2
1993-08-19,36.6
1993-08-20,37.4
1994-06-30,35.5
1994-07-27,35
1995-07-18,35.6
1995-07-19,38.8
1995-07-20,37.4
1995-07-21,37.2
1995-07-24,39.4
1996-07-23,36
1998-07-18,36.4
1998-07-19,35.2
1998-08-07,36
1998-08-08,37
1998-08-09,37
1998-08-10,37.5
1998-08-11,36.9
1999-07-01,36.2
2000-07-21,35.8
2000-07-31,35.5
2001-06-22,35
2001-06-24,35.5
2001-06-25,35.5
2002-06-16,35
2002-06-17,35.5
2002-06-22,35.6
2002-07-27,35
2002-07-28,35
2003-07-10,35
2003-07-11,36
2003-08-01,35.5
2003-08-02,36.4
2003-08-03,38.6
2003-08-04,38
2003-08-05,37
2003-08-07,35.6
2003-08-08,35.4
2003-08-09,36.2
2003-08-10,35.5
2003-08-11,36
2003-08-12,37
2003-08-13,36
2004-07-31,36
2004-08-01,35.6
2005-06-18,35.3
2005-06-22,35
2005-07-14,35.5
2005-07-21,35
2005-08-07,36.5
2006-07-10,36
2006-09-04,35
2006-09-05,35.2
2006-09-06,35
2007-07-31,36
2007-08-04,36.6
2007-08-05,35.7
2008-07-19,36.5
2008-07-23,35.5
2008-08-04,35
2009-08-18,35
2009-08-23,35.4
2009-08-31,35.4
2010-07-07,35.3
2010-07-08,35.9
2010-07-19,35
2010-08-21,35
2011-06-26,36
2012-06-26,37
2012-06-27,36.8
2012-07-18,35.4
2012-08-09,36.2
2012-08-10,37.9
2012-08-17,35.4
2012-08-18,35.5
2013-07-31,35.1
2014-07-16,35.4
2015-06-29,35.7
2015-06-30,35
2015-07-06,35.8
2015-07-13,35.1
2015-07-14,36.3
2015-07-15,36.4
2016-07-18,36.2
2016-07-19,35.3
2016-07-29,35.6
2016-08-24,35.4
2016-09-06,35.8
2017-06-12,35.4
2017-06-15,35.1
2017-06-16,35.6
2017-06-17,35.8
2017-06-18,36.4
2017-07-16,35.3
2017-07-17,35.6
2017-08-21,35.4
2018-08-02,35.8
2018-08-03,36.3
2018-08-06,36.8
2019-06-27,35.8
2019-06-28,38.9
2019-06-29,36.9
2019-06-30,35.6
2019-07-12,36.3
2019-07-22,37.4
2019-07-24,35
2020-07-07,35.5
2020-07-19,35.1
2020-07-27,37.8
2020-07-29,35.7
2020-07-30,37.4
2020-07-31,35.9
2020-08-06,37.2
2020-08-07,36.8
2020-08-08,36
2021-08-11,35.6
2021-08-13,37.8
2021-08-14,38
2022-06-13,35.7
2022-06-14,36.2
2022-06-15,36.5
2022-06-16,35.6
2022-06-17,38.4
2022-07-10,35.3
2022-07-11,36.8
2022-07-12,37.7
2022-07-13,38.5
2022-07-14,38.8
2022-07-15,39.2
2022-07-16,39.4
2022-07-17,39.6
2022-07-18,38.6
2022-07-21,36.4
2022-07-24,36.8
2022-08-01,36.6
2022-08-02,37.7
2022-08-03,35.2
2022-08-04,35.5
2022-08-07,35.7
2022-08-09,35.9
2022-08-12,35.1
2022-08-24,35.2
2023-06-25,35.4
2023-07-10,35.2
2023-07-18,36.2
