fecha,maxima
1962-08-13,35.9
1962-08-28,35
1962-08-29,35.2
1962-08-30,35.7
1964-09-01,35
1965-06-20,35.1
1965-06-26,35.4
1965-08-04,35.8
1965-08-05,36.6
1965-08-06,35.6
1966-07-11,35.4
1966-07-12,36.4
1966-07-13,36.6
1966-08-10,35
1966-08-11,36.8
1966-08-12,38.6
1966-08-13,37
1966-08-14,35
1966-08-15,35.4
1966-09-08,35.2
1966-09-09,36
1966-09-10,35.2
1967-07-09,35.6
1967-07-10,36.2
1967-07-17,35.2
1967-07-19,38.8
1967-07-20,38.6
1967-07-21,38.2
1967-07-22,35.6
1967-07-23,35.6
1967-07-24,36
1967-07-25,35.4
1967-07-30,35.4
1968-06-29,35.8
1968-07-08,35.6
1968-07-27,35.6
1969-07-20,35.6
1969-08-08,35
1970-07-06,35.8
1970-07-12,36
1971-08-16,36.4
1973-07-04,35
1973-08-07,36.2
1973-08-08,35.6
1973-08-09,36.6
1973-08-10,35.4
1974-07-12,35.2
1974-07-29,35
1974-08-15,35.2
1974-08-16,36.4
1975-07-13,36
1975-07-14,35
1975-07-15,35.6
1975-07-16,35.6
1975-07-30,37.4
1975-07-31,36.4
1975-08-06,35.2
1975-08-07,35.6
1976-08-05,36.8
1976-08-06,35
1976-08-07,35
1978-07-14,37.6
1978-07-15,37
1978-07-16,37.8
1978-07-17,37.4
1978-07-28,36.6
1979-07-10,35
1979-07-27,35.6
1979-07-28,36.2
1979-07-29,35.6
1979-07-30,36.6
1979-08-14,35
1980-07-19,35
1980-07-23,37
1980-07-24,36.8
1980-08-02,37.6
1980-08-05,36.4
1980-08-06,36
1980-08-07,35
1980-08-11,35.2
1980-08-13,35
1980-08-21,37.2
1980-08-22,38.4
1981-06-11,35.7
1981-06-12,36.2
1981-06-13,35.6
1981-06-14,35
1981-06-16,35
1981-07-28,36.2
1981-07-29,39.2
1981-07-30,39.6
1982-07-01,35
1982-07-06,37.4
1982-07-07,37.4
1982-07-08,36.4
1982-07-10,35.2
1983-06-10,35.2
1983-07-30,37
1984-07-23,36.6
1984-07-24,35.8
1984-09-01,35.6
1985-07-08,35.8
1985-07-22,35
1985-07-23,35.4
1985-07-24,35.6
1985-07-25,35.2
1985-08-04,36
1986-06-28,35.6
1986-07-07,35
1986-07-08,35.8
1986-07-09,35
1986-07-11,35.2
1986-07-30,35
1987-08-04,36
1987-08-05,35.4
1987-08-11,36.4
1987-08-12,38.6
1987-08-13,38.8
1987-08-14,38
1987-08-15,37.6
1987-08-19,35
1987-08-20,35.8
1987-08-21,35.6
1987-09-13,35
1988-07-27,35.2
1988-07-28,35.6
1988-08-01,35.6
1988-08-02,36
1988-09-06,37
1988-09-07,36.6
1988-09-08,36
1989-07-19,36
1989-07-20,35.8
1989-07-31,35.2
1989-08-01,35.4
1989-08-02,35.6
1990-07-10,35.6
1990-07-19,35.4
1990-07-20,36.8
1990-07-21,35.8
1990-08-01,35
1991-06-26,35
1991-07-10,35
