fecha,maxima
1951-07-28,38
1957-08-01,38
1966-07-12,38.4
1981-06-13,38
1982-07-08,38
1987-08-12,39
1991-07-13,38.4
1991-07-16,38.5
1991-07-17,38.8
1991-07-18,39.1
1991-08-05,38.2
1991-08-06,39
1991-08-15,38.3
1991-08-16,39.4
1991-08-17,38.5
1993-07-28,38.2
1993-07-29,38.7
1993-08-05,38.1
1993-08-20,40
1994-06-30,38
1995-07-19,38.6
1995-07-20,39.4
1995-07-21,38
1995-07-22,38.4
1995-07-24,39.5
2003-08-01,38.6
2003-08-03,38.2
2004-06-28,38
2004-06-29,38.4
2005-08-07,38
2008-08-04,38
2009-06-13,38.4
2011-08-20,38.3
2012-06-26,38.8
2012-07-19,38
2012-08-09,38.2
2012-08-10,40.6
2012-08-11,38.5
2015-06-28,38.8
2015-06-29,39.3
2015-06-30,38.4
2015-07-06,39.6
2015-07-07,38.3
2015-07-08,38.2
2015-07-09,38.9
2015-07-13,38.6
2015-07-14,39.5
2015-07-15,39.4
2015-07-16,38.3
2015-07-28,38
2016-07-10,38.4
2016-07-18,38.6
2016-07-26,38
2016-07-27,38
2016-07-29,38.4
2016-09-06,38.9
2016-09-07,38.5
2017-06-15,39
2017-06-17,40
2017-06-18,38.6
2017-07-13,39.7
2017-07-14,39.6
2017-08-05,39.2
2018-08-02,38.5
2018-08-03,39.9
2018-08-04,38.6
2019-06-27,38.5
2019-06-28,40.7
2019-06-29,40
2019-06-30,38.5
2019-07-12,38.8
2019-07-21,38
2019-07-23,38
2020-07-07,38.1
2020-07-26,38
2020-07-27,39.4
2020-07-30,39.2
2020-08-07,38.2
2021-07-11,38
2021-08-13,40.3
2021-08-14,40.7
2021-08-15,39.8
2022-06-14,38.5
2022-06-17,38.9
2022-06-18,38.9
2022-07-12,38
2022-07-13,39.1
2022-07-14,40.7
2022-07-15,39.6
2022-07-16,39.5
2022-07-17,39.5
2022-07-23,38.6
2022-07-24,39.2
2022-07-25,38.2
2022-08-02,38.4
