fecha,maxima
1952-07-12,38.4
1952-07-13,38.4
1952-07-14,38
1953-07-20,39.5
1953-07-21,38.6
1953-07-22,38.5
1954-07-26,38
1956-08-02,38.4
1957-07-11,40
1957-07-12,39.8
1958-08-15,40.4
1958-08-16,40.6
1958-08-17,39
1961-08-17,38.5
1966-08-17,39.2
1966-08-19,41.2
1969-07-20,38
1969-07-25,38
1973-08-13,38
1975-07-15,39.8
1976-08-08,38.2
1976-08-09,38.8
1976-08-10,39
1976-08-13,38.2
1978-07-18,38.6
1980-08-05,38
1980-08-07,39
1982-07-26,40.4
1988-07-31,38.2
1988-08-01,38.2
1990-08-27,38.4
1994-07-04,39.8
1994-07-05,39.7
1994-07-06,41.1
2004-07-25,39.2
2004-07-27,38
2009-07-28,39.8
2009-07-29,41.3
2009-07-30,40.8
2009-07-31,41.4
2009-08-01,39.2
2010-07-12,38.4
2010-08-12,39.1
2012-07-17,39.7
2013-08-14,38.9
2013-08-16,38.1
2020-08-27,39.6
2021-08-15,40
2022-07-25,38.3
2022-07-26,38.5
2023-06-28,38.1
2023-07-13,39.7
