fecha,maxima
1950-06-29,41.2
1952-06-30,37.4
1955-07-24,37
1955-08-20,37.4
1956-07-26,37
1957-07-31,38
1957-08-03,37.2
1958-08-09,39
1961-08-28,37.4
1961-09-15,37.6
1962-08-01,38
1962-08-19,37.4
1962-09-02,38.6
1964-08-26,37.4
1965-08-04,40
1966-09-07,38
1966-09-08,37.6
1966-09-11,38.4
1968-06-30,39.2
1968-07-01,37.4
1968-08-22,37.8
1969-07-14,38.4
1974-08-14,38.6
1974-08-15,38.2
1975-07-13,39.6
1975-08-03,39.6
1981-07-29,38.4
1982-07-08,40.4
1983-07-30,38.6
1984-07-23,39.4
1984-07-29,38.6
1985-07-24,39.3
1986-06-26,38.2
1986-08-16,40.3
1987-09-11,38.7
1987-09-16,40.6
1987-09-17,39.7
1987-09-18,37.8
1987-09-19,38.8
1988-08-27,38.3
1988-09-07,41.7
1989-07-21,37.6
1990-07-21,39.2
1990-07-25,39
1998-06-19,37.3
2003-06-13,37.3
2003-06-21,38.2
2003-08-04,41.9
2003-08-08,39.4
2003-08-13,37.5
2005-06-18,37.4
2005-07-14,37.8
2005-08-30,37.2
2006-07-18,37.8
2008-07-23,38.1
2009-07-21,37.9
2009-08-23,39.3
2009-08-31,38.1
2011-06-26,39.4
2011-06-27,41
2011-09-09,38.2
2013-07-31,40.3
2015-07-03,38.8
2016-07-18,40.4
2016-07-19,37.1
2016-08-25,39.8
2016-08-27,37
2016-09-07,37.7
2016-09-12,39
2017-06-19,37.1
2017-06-21,37.8
2017-07-17,38.4
2017-08-14,37.2
2018-08-06,38.8
2019-06-26,39.6
2019-06-27,40.7
2019-07-23,38.6
2020-07-30,41.5
2020-08-06,38.8
2020-08-19,37.7
2020-09-13,37.7
2021-09-06,38.8
