fecha,maxima
1950-06-29,37.6
1951-07-21,38
1951-07-28,37.4
1957-08-01,37
1965-08-05,38.8
1966-08-12,37.4
1966-09-08,37
1968-06-30,37.2
1981-07-29,37.4
1982-07-06,38.4
1982-07-07,38
1982-07-08,38.4
1987-08-13,38.6
1987-08-15,37.2
1987-08-16,37.4
1987-08-20,37.4
1988-09-07,37.2
1989-07-20,38
1990-07-21,37.1
1990-08-04,37
1995-07-19,37.2
1998-08-08,37
1998-08-09,38.7
1998-08-10,37.8
2001-06-25,37.4
2003-06-22,37
2003-08-04,38
2003-08-05,37.4
2003-08-12,38
2003-08-13,37.6
2009-08-19,37
2011-08-20,37.2
2012-08-09,37.2
2012-08-10,40.8
2012-08-17,38
2012-08-18,38.3
2012-08-20,37.8
2015-07-06,37.2
2016-07-19,38
2019-06-29,39.7
2019-07-22,37.2
2019-07-23,38.2
2019-07-24,37.9
2019-07-25,38.9
2020-07-30,37.1
2020-08-07,38
2021-08-14,37.1
2022-06-17,38.4
2022-06-18,39.4
2022-07-16,39.4
2022-07-17,40.2
2022-07-18,39.9
2022-07-24,38.6
2022-08-12,38.5
