fecha,maxima
1973-08-09,38
1982-07-07,39
1983-07-22,38.2
1983-07-26,37.4
1983-07-30,37.6
1983-07-31,37.2
1983-09-25,37
1987-08-15,37.4
1991-08-27,37.2
1996-07-24,38.6
2001-07-31,37.2
2001-08-28,37.6
2003-06-21,37.1
2003-06-22,39.7
2003-07-21,37.3
2003-08-05,37.9
2003-08-06,38.5
2003-08-07,39.1
2003-08-08,38
2003-08-09,37.7
2003-08-10,37.1
2003-08-11,39.3
2003-08-12,41
2003-08-13,41.2
2003-08-14,40.3
2004-08-02,37.4
2006-07-02,38.2
2006-07-12,37.6
2006-07-25,37.8
2006-07-26,37.9
2006-07-27,38.3
2007-08-28,37.7
2008-08-12,37.5
2010-08-22,37
2012-08-21,37.8
2015-07-04,38.2
2015-07-05,41.3
2015-07-06,38.6
2015-07-07,38.2
2016-08-04,37.2
2017-06-17,37
2017-08-03,38.4
2017-08-04,38.1
2017-08-05,37.3
2017-08-29,37.2
2018-08-01,37.5
2018-08-02,37.6
2018-08-03,37.8
2018-08-04,38.7
2018-08-05,38.4
2019-06-26,37.4
2019-06-27,39.5
2019-06-28,43
2019-06-29,40.1
2019-06-30,37.3
2021-07-22,37.7
2021-07-23,38.7
2021-08-12,37.5
2021-08-13,37.8
2021-08-14,37.2
2022-05-22,37.3
2022-06-16,39
2022-06-17,40.8
2022-07-15,39.6
2022-07-16,38.3
2022-07-17,38.6
2022-07-22,39.3
2022-08-01,37.2
2022-08-03,37.4
2022-08-09,37.7
2022-08-10,37.6
2022-08-12,40.6
2022-08-13,37.6
2023-07-18,40.3
2023-07-19,37.8
