fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1987-03-01,Marzo,1,22.2,22.2,1987,1987
1997-03-02,Marzo,2,23.1,22.4,1997,2008
1977-03-03,Marzo,3,24.2,23.6,1977,2019
2007-03-04,Marzo,4,25.5,24,2007,1977
1960-03-05,Marzo,5,23.7,21.8,1960,1997
1977-03-06,Marzo,6,22.4,21.6,1977,1997
1952-03-07,Marzo,7,22.8,22.4,1952,1992
1952-03-08,Marzo,8,24.7,21.8,1952,2015
2017-03-09,Marzo,9,25.7,23.4,2017,2000
2017-03-10,Marzo,10,27.3,23.8,2017,1957
2020-03-11,Marzo,11,25.3,25.3,2020,2020
2000-03-12,Marzo,12,23.6,23.5,2000,1989
2012-03-13,Marzo,13,24.5,23.2,2012,1997
2012-03-14,Marzo,14,25,24,2012,2008
2012-03-15,Marzo,15,25,23.8,2012,2008
2019-03-16,Marzo,16,25,24.7,2019,1957
2014-03-17,Marzo,17,25.3,25.2,2014,1957
1997-03-18,Marzo,18,26.1,25,1997,1957
1957-03-19,Marzo,19,28.3,25.5,1957,1995
2005-03-20,Marzo,20,25.3,25.1,2005,2002
2002-03-21,Marzo,21,27,26.5,2002,1990
1990-03-22,Marzo,22,27.3,27.3,1990,2001
2002-03-23,Marzo,23,26.8,26.4,2002,2001
1955-03-24,Marzo,24,27.6,26.6,1955,1981
1981-03-25,Marzo,25,28,27.8,1981,1955
1989-03-26,Marzo,26,26.5,26.4,1989,2006
1965-03-27,Marzo,27,24.8,24.5,1965,2006
1957-03-28,Marzo,28,25.6,24,1957,1978
1957-03-29,Marzo,29,25,24.4,1957,1965
2012-03-30,Marzo,30,25.6,24.8,2012,2016
2006-03-31,Marzo,31,27,26.2,2006,1980
1985-04-01,Abril,1,26.4,26.4,1985,2011
1985-04-02,Abril,2,26.6,26.6,1985,2011
1985-04-03,Abril,3,28.4,26.8,1985,1953
1972-04-04,Abril,4,27,25.3,1972,1999
1999-04-05,Abril,5,26.8,26.7,1999,1955
1973-04-06,Abril,6,29.4,28.3,1973,1999
2014-04-07,Abril,7,28,27.8,2014,2011
2011-04-08,Abril,8,30.2,27.8,2011,1993
2011-04-09,Abril,9,32.4,27.4,2011,1983
1983-04-10,Abril,10,28.6,28.6,1983,2014
2014-04-11,Abril,11,26.7,25.5,2014,2013
1995-04-12,Abril,12,25.7,24.6,1995,1996
2017-04-13,Abril,13,27.8,26.6,2017,1955
1955-04-14,Abril,14,28.7,27.9,1955,2017
2014-04-15,Abril,15,28.1,27.4,2014,2016
2014-04-16,Abril,16,29.5,27.7,2014,2013
2013-04-17,Abril,17,30,29.1,2013,1970
2014-04-18,Abril,18,28.6,28,2014,1970
1987-04-19,Abril,19,26.8,25.8,1987,2007
1992-04-20,Abril,20,26.8,26.5,1992,1993
1992-04-21,Abril,21,27.6,27.1,1992,2002
1992-04-22,Abril,22,29.3,27,1992,1987
1992-04-23,Abril,23,28.5,28,1992,1987
1992-04-24,Abril,24,30.6,28.4,1992,2009
1992-04-25,Abril,25,30.5,29.8,1992,1998
2008-04-26,Abril,26,30.8,30.2,2008,1992
2010-04-27,Abril,27,30,28.6,2010,1992
2005-04-28,Abril,28,31.2,29,2005,2010
2005-04-29,Abril,29,31.7,30,2005,1994
2005-04-30,Abril,30,31.6,28.4,2005,1994
1994-05-01,Mayo,1,31.6,31.2,1994,2005
1994-05-02,Mayo,2,31.8,30.6,1994,2015
1964-05-03,Mayo,3,31.4,29.7,1964,1994
1958-05-04,Mayo,4,31.6,31.1,1958,1961
1966-05-05,Mayo,5,31.6,30.6,1966,1958
1989-05-06,Mayo,6,31,30.5,1989,2009
1964-05-07,Mayo,7,32.6,32.4,1964,1958
1958-05-08,Mayo,8,33.8,32,1958,1962
1965-05-09,Mayo,9,32.8,32,1965,1958
1958-05-10,Mayo,10,32.8,32.8,1958,2012
2012-05-11,Mayo,11,34.6,33,2012,2015
2015-05-12,Mayo,12,34.2,33,2015,1999
2015-05-13,Mayo,13,36.2,31.4,2015,1964
1965-05-14,Mayo,14,33.3,33,1965,1961
1965-05-15,Mayo,15,33.6,32.5,1965,1990
1965-05-16,Mayo,16,36,33.2,1965,1953
2006-05-17,Mayo,17,35.4,34.4,2006,1992
1964-05-18,Mayo,18,33,31.8,1964,1992
1958-05-19,Mayo,19,32.6,30.2,1958,2009
2005-05-20,Mayo,20,31.7,31.4,2005,2009
1953-05-21,Mayo,21,32.6,32.3,1953,2009
2020-05-22,Mayo,22,33.7,32.6,2020,1953
1953-05-23,Mayo,23,34.7,33,1953,2003
1953-05-24,Mayo,24,35.2,33.1,1953,2017
2017-05-25,Mayo,25,35.1,34.8,2017,2011
2017-05-26,Mayo,26,35.2,34,2017,1973
2006-05-27,Mayo,27,34.4,34,2006,1973
2001-05-28,Mayo,28,36,35.6,2001,2006
2001-05-29,Mayo,29,36.5,32.9,2001,2021
