fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1994-06-01,Junio,1,36.2,35,1994,2012
2012-06-02,Junio,2,36.2,34.3,2012,2017
2022-06-03,Junio,3,35.1,34.5,2022,2015
2022-06-04,Junio,4,34.6,34.4,2022,1980
2015-06-05,Junio,5,34.2,33.6,2015,2010
2014-06-06,Junio,6,34,33.8,2014,2015
2015-06-07,Junio,7,34.6,34.4,2015,2014
1981-06-08,Junio,8,35.6,35.5,1981,2014
2014-06-09,Junio,9,36.8,35.4,2014,1981
2022-06-10,Junio,10,35.4,35.3,2022,2014
2017-06-11,Junio,11,37.3,37.2,2017,2022
2022-06-12,Junio,12,38.1,37.6,2022,1981
2017-06-13,Junio,13,37.9,37.4,2017,1981
2017-06-14,Junio,14,38.7,38.3,2017,2021
2022-06-15,Junio,15,41.4,37.3,2022,2017
2022-06-16,Junio,16,41.2,37,2022,1981
2022-06-17,Junio,17,41.1,38.7,2022,2017
2022-06-18,Junio,18,39.8,37.4,2022,2017
2005-06-19,Junio,19,36.5,36.5,2005,2017
1965-06-20,Junio,20,37.8,37.4,1965,2003
2003-06-21,Junio,21,39.4,38.8,2003,1965
2017-06-22,Junio,22,39.6,39.2,2017,1967
2017-06-23,Junio,23,38.4,37.6,2017,2003
2003-06-24,Junio,24,38,36.4,2003,2017
2001-06-25,Junio,25,39.5,38.9,2001,2023
2001-06-26,Junio,26,38.7,37.4,2001,2015
2019-06-27,Junio,27,41.9,40.6,2019,1986
2019-06-28,Junio,28,43.1,39.3,2019,2015
2019-06-29,Junio,29,43.4,37.6,2019,2015
2019-06-30,Junio,30,41.2,39.1,2019,2015
2019-07-01,Julio,1,39.5,38.9,2019,2015
2006-07-02,Julio,2,37.6,37,2006,1999
1994-07-03,Julio,3,39.2,37.5,1994,2015
2015-07-04,Julio,4,39.9,39.3,2015,1994
2015-07-05,Julio,5,40.3,38.8,2015,1982
1982-07-06,Julio,6,42,40.7,1982,2015
2015-07-07,Julio,7,43.1,42.8,2015,1982
2010-07-08,Julio,8,38.9,38.8,2010,1982
1968-07-09,Julio,9,38.6,38.4,1968,2023
2016-07-10,Julio,10,40.3,37.6,2016,1968
2023-07-11,Julio,11,40.9,38.4,2023,2003
