fecha,maxima,minima
2002-01-01,17.4,12.8
2002-01-02,16.8,12.9
1978-01-03,19.6,10.4
1973-01-04,17.5,2
1999-01-05,21.2,11.2
1999-01-06,20.6,12.4
1982-01-07,18.6,9
1982-01-08,18.6,8
1971-01-09,20,5
1998-01-10,21.2,13.6
1998-01-11,17.6,11.4
1997-01-12,18.6,10.4
1997-01-13,18.2,9
1964-01-14,18,9
1964-01-15,18,11
1983-01-16,16.8,6
1996-01-17,17.4,8
1970-01-18,18,11
1968-01-19,18.5,4
1969-01-20,23,12
1969-01-21,23,12
1964-01-22,18,3
1969-01-23,18,10
2016-01-24,20.7,11.4
1983-01-25,20.4,10.2
1983-01-26,20,7
2003-01-27,22.5,9.4
1966-01-28,19.4,8
1973-01-29,18,3.5
1968-01-30,17,2
2000-01-31,18,5.4
1966-02-01,21.4,11.1
1965-02-02,21.7,10.2
2020-02-03,22,11.3
1971-02-04,22,5
1982-02-05,20.6,8.4
1971-02-06,19,4
1971-02-07,20,5
2008-02-08,20,8.1
2008-02-09,21.3,9.2
1968-02-10,20,13
2001-02-11,20.8,8.2
1998-02-12,20.6,9.4
1998-02-13,20.5,8.1
1998-02-14,22.6,9.5
1989-02-15,20,6.4
2019-02-16,20.3,7.1
1989-02-17,19.8,4.2
1989-02-18,18.8,10.2
1998-02-19,20.8,8.2
1988-02-20,20.4,6.4
2008-02-21,20,9
1971-02-22,25,11
1971-02-23,22,6
2019-02-24,22.5,10.4
1971-02-25,24,5
2019-02-26,23.5,9.5
1997-02-27,23.4,5.8
1971-02-28,20,5
1976-02-29,22,7
1977-03-01,23.4,9.2
1977-03-02,24,9
1971-03-03,23,5
1977-03-04,23,9.4
1977-03-05,23,9.4
1997-03-06,23.6,10.3
1983-03-07,25,6
1997-03-08,25.5,12.8
2000-03-09,26.2,12.6
2000-03-10,27.7,13
2000-03-11,27.5,14
2009-03-12,25.1,10.4
2009-03-13,22.1,8.1
1967-03-14,24,9
2000-03-15,23.8,9.8
2000-03-16,26.2,8.9
1997-03-17,25.6,11.4
2005-03-18,26.4,13.6
1998-03-19,25.5,9.2
1967-03-20,26,9.3
1967-03-21,27,9
2002-03-22,27,10.3
2002-03-23,28.4,14
2019-03-24,25.4,9.9
2012-03-25,25.3,14.5
2019-03-26,25.8,7.6
1965-03-27,29.2,8.8
1965-03-28,29.3,9
1965-03-29,29.2,16
2012-03-30,25.1,12.5
2005-03-31,26,10
2011-04-01,28,11.6
2015-04-02,27,10.1
2008-04-03,26.8,13.8
2008-04-04,28,14.9
1997-04-05,28.4,11.6
2011-04-06,30,19.1
2011-04-07,31.3,16.7
1984-04-08,29,12.4
2014-04-09,26.8,11
2017-04-10,28.3,14.2
1995-04-11,28.2,14.2
1982-04-12,25,11.4
1995-04-13,28,8.6
1997-04-14,26.2,11.5
1983-04-15,29.4,12
2007-04-16,26.6,8.1
1985-04-17,29,10.4
