year,temp
1985,
1986,
1987,13.5
1988,13.2
1989,14.2
1990,13.8
1991,
1992,
1993,12.6
1994,13.6
1995,14.2
1996,
1999,
2000,
2001,13.6
2002,13.8
2003,14.3
2004,
2005,13.2
2006,14.1
2007,12.9
2008,
2009,13.7
2010,12.8
2011,
2012,13.6
2013,
2014,
2015,
