fecha,maxima
1968-06-29,36
1968-06-30,36
1969-07-19,36
1969-07-20,36
1976-08-05,36.6
1981-07-28,36
1981-07-29,38.4
1982-07-05,36.4
1982-07-06,37.8
1982-07-07,37.2
1985-07-22,36
1985-07-24,36.4
1985-07-25,36.4
1988-09-06,37.8
1988-09-07,37.2
1988-09-08,36.4
1992-08-06,36.2
1992-08-25,36.9
1993-07-28,36.2
1993-08-20,37.6
1995-07-19,38.5
1995-07-20,37.2
1995-07-21,37
1995-07-24,38.2
2003-08-03,37.4
2003-08-04,37.6
2003-08-12,36.5
2015-06-29,36
2016-07-18,36.8
2016-07-29,36.1
2017-06-18,36.7
2017-08-21,36.3
2018-08-02,36.6
2018-08-03,36.5
2018-08-06,37.4
2019-06-27,37.1
2019-06-28,40
2019-06-29,37.8
2019-07-22,36.5
2020-07-27,37.6
2020-07-30,36.8
2020-08-06,37
2020-08-07,36.8
2021-08-13,37.5
2021-08-14,37
2022-06-15,36.1
2022-06-17,37
2022-07-11,36
2022-07-12,37.1
2022-07-13,37.4
2022-07-14,38.6
2022-07-15,39
2022-07-16,39.5
2022-07-17,39.3
2022-07-18,38.5
2022-07-21,36.5
2022-07-24,36.3
2022-08-02,37.6
2022-08-09,36.3
